"","n","sig1","sig2","sig3","sig4","sig5","sig6","sig7","sig8","sig9","sig_y","basemu1","basemu2","basemu3","alphas1","alphas2","alphas3","alphas4","betas1","betas2","betas3","betas4","tau","gammas1","gammas2","gammas3","sens","spec","outcome_model","tau1hat","tau1tilde","psi1","psi2","tau1mime","tau1mimeunc","tau1naive","tau1oracle","var1hat","var1tilde","var1oracle","var1naive","var1mime","var1mimeunc"
"11","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",0.810368432112771,0.784501766472483,0.721002507639536,0.760164883302042,0.815764816533853,0.607142492175037,0.721030649083096,1.01820904138507,0.0185243157180511,0.0119568694065955,0.00200589159943153,0.00180099650731786,0.00615802022965289,0.00520869458478058
"12","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",0.887431733708453,0.908048108197534,0.774709001126254,0.746100725482976,0.941670972050067,0.575698624148625,0.774857401123969,1.0685245949837,0.0204758750867307,0.0136309416829352,0.00186666950681457,0.00174863016864963,0.0120109680019748,0.00410244915958907
"13","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",1.28501521580161,1.35643952170365,0.700560289608624,0.607375834297311,1.2146513780194,0.633595864574762,0.700488575873198,1.00178135098908,0.0257073173303259,0.0133932866019303,0.00305589089203327,0.00187057489551431,0.0046877046318681,0.00514610937928838
"14","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",0.940994028139734,0.832140286533096,0.764787712575106,0.905482253704285,0.939548645979986,0.591165910653257,0.764425695201686,1.02913649278397,0.0204075287371604,0.0109982256390695,0.00186249943098445,0.00173998560166927,0.00502108201507332,0.00586222350601215
"15","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",0.751150020934456,0.803037007820408,0.58680856250633,0.51193035139538,0.777015622209564,0.513145244511869,0.586912346882767,0.950163874018506,0.0163602132864885,0.00949224873852153,0.00206505697739326,0.00178092481465752,0.00678244108676345,0.00400833685130853
"16","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",0.869849251806614,0.944627204352071,0.65441158323285,0.526590642282769,1.00768562663948,0.509793264729268,0.654404773872898,1.01057628730751,0.0155744265205179,0.0105426858955261,0.00276928065965588,0.00175423402302922,0.00861595396966438,0.00883862146189518
"17","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",1.01780030386745,1.02242581047625,0.66201690294162,0.654182390116269,0.993194557716669,0.628767579914187,0.661732111938433,0.993547684227912,0.0175134150396912,0.0104764290898795,0.00199828215049772,0.00181016785230701,0.00654864245724312,0.00436522715805273
"18","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",0.986867052166063,1.06889444521751,0.756337975659124,0.646544825987572,1.06449987918119,0.601007748706267,0.756493971732677,1.02280487149925,0.0199632233605984,0.0123292532020032,0.00221595993271094,0.00172316731866165,0.00651614833338127,0.0051619121743395
"19","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",1.1594723767855,1.01562882078114,0.644458920278347,0.951004905775959,0.968430806094931,0.512531538597886,0.644460735343389,0.976957669708436,0.0150689075621113,0.0109536184571629,0.00301156381341392,0.00185179997672428,0.00574801466887119,0.00487006816891383
"20","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",0.838419140495544,0.901928118564095,0.646635116290578,0.532733609563372,0.906870383085841,0.510011807993174,0.646807320865677,0.891900858714578,0.0178306589618269,0.0122298935211904,0.00263064735264737,0.00178988714054901,0.0115282631358768,0.00519332707855576
"21","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",1.09383254725388,1.06635531383366,0.755254610077825,0.808857323216219,1.03212169216161,0.568953785594981,0.75413020305271,1.0699296197944,0.0145405257429601,0.00857283180539348,0.00231389026595238,0.00173567934761271,0.0104527173339713,0.00354095401521422
"22","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",1.24332001497731,1.11014449906546,0.722491200129088,0.938490923499814,1.01150803783518,0.623030316820649,0.722399377198391,1.05106872763659,0.0173663850844204,0.0121540659797576,0.00224556477638865,0.00185369775256396,0.0108272847018562,0.0077739263815537
"23","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",0.806493551551857,0.883903291355406,0.663323342929549,0.557391909159668,1.0401826548505,0.555166469995533,0.663462988841653,0.955181849886717,0.0580158452913832,0.0493704602000881,0.00292623770930093,0.00179001131967723,0.0117307513578915,0.00325200073985072
"24","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",0.976753145743504,1.09100629336514,0.67787424313783,0.433509413709587,1.09747794862799,0.558471674892943,0.677996265442512,1.00673778021032,0.014756741102903,0.0109831234383941,0.00211375085352866,0.00179645012116874,0.00527690808580768,0.00591797884007309
"25","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",1.06656031559567,1.10399948671089,0.768022399086744,0.688186883934105,1.10972573675169,0.621856500299047,0.76797085645829,1.06900664186388,0.0179503164964328,0.0147000240372727,0.0019924259842527,0.00171323960386883,0.00898761307163101,0.00633705449133023
"26","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",1.1323405245204,1.10385572954012,0.804402554029677,0.842903352051879,1.05767730087747,0.702089498566596,0.804481600990434,1.06463634233749,0.0156685914913166,0.00832963754585046,0.00220112094851806,0.00186137957095521,0.00367232291302852,0.00447548091292147
"27","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",0.845964605287115,0.790189785858607,0.640666709189094,0.718801366031365,0.787719754525467,0.558980617491266,0.64076221464581,0.916826512716495,0.0177519093697002,0.0110975993348273,0.00328436215888001,0.00178984241506726,0.0058528908109786,0.00356186983544573
"28","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",0.63224503079315,0.808329951310212,0.655669511485456,0.463717109740871,0.913325601088355,0.497177587502998,0.65577715136859,0.912389616015743,0.0218216940446947,0.00963879361391686,0.00276323344455601,0.00171734023874269,0.0167942440094439,0.00380281826943328
"29","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",1.08147025382097,1.04739992603328,0.722444652054743,0.800051569744797,1.12394767327905,0.58585998118951,0.722296917809878,1.02747232372117,0.014980801077392,0.0117647960485892,0.00182893293231336,0.0017655637277346,0.00651021732171597,0.00497625837490365
"30","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",1.10807386050852,1.06578315186713,0.74600374610778,0.815886421641903,1.08293492523478,0.650979448656857,0.746231277892781,1.00279963573628,0.0188184448116635,0.0118364466361939,0.00214535102879607,0.00187190185958838,0.00818268203888063,0.00426423237454053
"31","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",0.852458171680814,0.925544369126714,0.639734956392871,0.540875949706208,0.93201957165894,0.518577042319322,0.639692520125998,0.910266026034835,0.0214950594401046,0.0124262588926092,0.00199182022843802,0.0018148284647985,0.00639148085554482,0.00396812730066236
"32","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",0.996537586201595,0.979187034380605,0.764394316022594,0.789285023999698,0.908055744410484,0.589070960634785,0.764374033838865,0.970159496256421,0.0178466328926455,0.0109188471401927,0.0024693907747039,0.0017117151351305,0.00685777292432887,0.0070807826411404
"33","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",1.10847270215701,0.983938327110917,0.726518307092534,0.901274955149966,0.92972923777612,0.62329492382212,0.727395593826398,0.97821297384276,0.024378552442881,0.0115816133907024,0.0044771143426197,0.00178360935184263,0.00672864135893072,0.00730573134024612
"34","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",0.685449184721548,0.879580219428234,0.676257195440614,0.361828531128583,0.943223199935445,0.550059675726882,0.676517622767144,0.985970126708081,0.0190767114194414,0.01344277026852,0.00218066723942402,0.00175755242913842,0.00928875509774965,0.00542266776555257
"35","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",0.908817661975376,0.989832207223526,0.726808173050467,0.585912253807845,0.927344261349659,0.518549893155743,0.726833899857549,1.02207462985703,0.0161097072500724,0.010977423625393,0.00194462871528256,0.00173490624564942,0.00628846351651214,0.00521492385694541
"36","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",0.924435049269017,0.997930857159913,0.794182497485963,0.659704394846226,1.06017971100275,0.634393251285898,0.794102012329623,1.03694217009509,0.0153145756464129,0.0108571344648844,0.00276426881740415,0.00180619617259626,0.00723453197870037,0.00492250234879143
"37","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",0.900769628195832,0.884418635294769,0.752322815924181,0.774535396951708,0.925298139996938,0.601797717225739,0.752530821660475,0.985970071157973,0.0152266723481051,0.00838408808390119,0.00220657620341486,0.00179612229503941,0.00899406668221925,0.00309410103853466
"38","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",0.820551791574245,0.893818001156919,0.675020044864619,0.540158355602601,0.987468359691576,0.522930191980068,0.675156576668609,0.979511833686952,0.0154759132102686,0.0108828280551662,0.00179409807963718,0.00183829997376753,0.00578726296977326,0.00754221862259988
"39","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",1.00658123424763,0.986374830387455,0.69528101768785,0.745113105885615,0.936990111106319,0.543990890813053,0.695182167544264,1.03397979719745,0.0151838241295142,0.0100655935547911,0.00336058883100528,0.00183350184597997,0.0141632919048279,0.00414622041434365
"40","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",1.26484469114293,1.22400396319278,0.659937277839959,0.73393181570292,1.05477032853739,0.537796089947951,0.659853550235139,0.997978959544906,0.0161196149276391,0.010558853512772,0.00228837867971542,0.00182765931029662,0.0113407723718875,0.00609893847417932
"41","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",0.664496999719346,0.746359997155624,0.649657099409336,0.535901950968871,0.837162284152985,0.456755132739539,0.649137381984181,0.965815888252669,0.0207472238934043,0.0125737330472118,0.00205292456722057,0.00175246806675997,0.00746133558658037,0.00540440804252955
"42","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",1.23684314666709,1.29567788987645,0.745504209158886,0.648192097010745,1.35068854104686,0.584504527937959,0.745536675935582,1.10189464802185,0.0167336712729262,0.0106389937787454,0.00201325834414856,0.0017906140304802,0.00492587956176545,0.00293782136129362
"43","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",1.01917795497498,0.926516708622417,0.652015318350174,0.843288722083013,0.854783892219447,0.593995688096485,0.652250510674603,0.990899774499883,0.0171406239310435,0.0129663787502124,0.00223255745200118,0.00179975950733668,0.00486830482368995,0.00835647082069093
"44","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",1.05662288714169,1.06762960888465,0.736003737551109,0.717218136909457,1.02007026449865,0.60124330156612,0.736040946732238,1.04306852710296,0.0156391524874169,0.010045518262098,0.00232661161479073,0.00172367905422684,0.00313243059714325,0.00415739268855588
"45","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",0.804894125964025,0.875408669834147,0.617891858569604,0.497665604976687,0.98807418044495,0.486721014706355,0.617861576608385,0.895602760017267,0.01551833857538,0.0102515668611266,0.00185709467861984,0.00175339605634763,0.00610139097225389,0.00418801312112607
"46","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",1.17084830195751,1.22984802238639,0.712355378816858,0.579508323669498,1.17454766815512,0.606111464831145,0.712372801727939,1.07676657380556,0.0210194418906592,0.0133767091583963,0.00183794299433507,0.00179076954542168,0.00653757635565882,0.00807347427108363
"47","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",1.04816527621963,0.927219666757117,0.651759012842589,0.843922796341528,0.920157751458166,0.558314396154618,0.651790132392973,0.954883961229386,0.0161422707939538,0.00970775770453186,0.00276882864565279,0.00180181021725732,0.00583405226066396,0.00438768320703545
"48","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",1.31893402532191,1.16918708604795,0.736761695667919,0.956360850485579,1.17408600300541,0.641337762378541,0.736777860434619,1.03931705754604,0.0165376702169267,0.00849750456882271,0.00205255613183956,0.00185536259883626,0.00409509522783746,0.00577538525023779
"49","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",0.711765997104556,0.881119977452977,0.664048930104162,0.445622202800259,0.897015697003674,0.541516096762968,0.664086922674756,1.00257842228799,0.0194199290215468,0.0094863029510871,0.0018515325816126,0.00181672404899936,0.00462561846997956,0.00403146930895999
"50","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",0.999256779223162,0.973251325424116,0.733447003552421,0.78291496441578,0.974443805396923,0.583479480693587,0.733385041132685,1.02605161702417,0.0143471628413296,0.00984417983020923,0.00186022519859308,0.00166626233728742,0.00927241191706761,0.00331754597961463
"51","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",0.838284138580573,0.93857942911307,0.743203706646806,0.598071773777976,0.911849542157478,0.611137989863512,0.743069870657835,1.00503072662525,0.0183473561468064,0.010058784422096,0.00269207763661724,0.00184786951259788,0.01611791548364,0.00327435896597489
"52","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",1.01172932823324,1.04974995867397,0.722185322983765,0.657598893257692,1.10868156443767,0.565502548428268,0.7216465007813,0.98701344666833,0.0139277474711864,0.00830597468960454,0.00174708411644965,0.00173006408524359,0.00979674916087376,0.00433882353385309
"53","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",0.99568533566022,1.00869390559232,0.739278944871942,0.705710813975937,1.03288790342514,0.610420804534007,0.739256124303972,1.04359077396118,0.0211333876366647,0.0118029225195494,0.00197490875459438,0.0016906908533634,0.00975348203851773,0.00439037553292879
"54","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",0.812572074747849,0.874741758304163,0.748492839545941,0.676236705972488,0.949793362928697,0.636046066213621,0.748587936034546,0.970364795920894,0.0176873289792656,0.00904450218791015,0.00288873027899534,0.0017382484615915,0.0114301174786367,0.00528690483394403
"55","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",1.03529117540957,1.05487646925138,0.691068177495606,0.666330890187419,1.05563704548101,0.55512756543929,0.691200255197564,0.983174169216494,0.0175461977953389,0.0117984516301966,0.00218438215125408,0.00185191566255862,0.0146943127473082,0.00481510051530038
"56","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",1.23040675728091,1.19558126066218,0.707354105716532,0.763738297249454,1.15313855234383,0.560136476630426,0.707371376047472,0.98750731148492,0.0132540801456556,0.00830905999742409,0.00195799477129079,0.00173582590347982,0.00803361497281586,0.00423509720946297
"57","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",0.872463312945123,1.01473231716995,0.73455474451523,0.540820958870951,1.07134881673306,0.618336225179125,0.734549559926084,1.01512600878548,0.0225503926597513,0.0132812510863971,0.00230477443208703,0.00182323738661652,0.00468649664304082,0.00536693665570181
"58","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",1.0101354970553,1.02648031060347,0.692155759720601,0.674743844427392,0.959896549374581,0.623708915800222,0.691999945626386,0.970646756006,0.018671887884043,0.00982262613426122,0.0028556733015801,0.0017598554108509,0.00703791344610685,0.00578064152601621
"59","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",0.813717275332276,0.905877312305046,0.701898570550836,0.571236263732983,1.00879637401107,0.588376922909407,0.701216152496627,0.98752195377593,0.0202782155028799,0.0126007758999712,0.00257259630344042,0.00182301786999379,0.00710212103166143,0.00789404860429434
"60","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",1.0011575811453,1.03795042555121,0.773839605609809,0.694295227001305,1.14703927723037,0.604914196875848,0.773887296746735,1.08831220377027,0.0172495794028169,0.0127634268633225,0.0033690256672853,0.00192279914266858,0.0207716143416392,0.00486605016519111
"61","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",1.28000090935792,1.20937103647425,0.710732752088428,0.836554473298327,1.17789005995794,0.676753443498902,0.710382433303202,1.0519524205829,0.0202688269358058,0.0156031910434246,0.00199835749459933,0.00177877650525117,0.00957029973667205,0.00556077101940154
"62","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal",0.785938255942339,0.84249158971321,0.678277409806236,0.587734443721463,0.92654625536169,0.502917871281154,0.678192090728788,0.950851197573229,0.0187462497604342,0.0125752407524533,0.00294121018184859,0.0017316870236299,0.0074787325190687,0.00736735515972741
