"","n","sig1","sig2","sig3","sig4","sig5","sig6","sig7","sig8","sig9","sig_y","basemu1","basemu2","basemu3","alphas1","alphas2","alphas3","alphas4","betas1","betas2","betas3","betas4","tau","gammas1","gammas2","gammas3","sens","spec","outcome_model","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"tau1naive","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",0.837466804915918,0.893602272888219,0.984643597762958,0.913241438472233,0.859247254343912,0.88338951869383,0.927781215439128,0.881784565339317,0.902644104195481,0.859300397565485,0.982416660298217,0.938169182932493,0.917132009320984,0.991136361437729,0.834357326284183,0.859544734290895,0.90007799619698,0.908755654060109,0.917414863478384,0.869492388413908,0.86592010934041,0.857251218616364,0.783985679530052,0.906379370468446,0.880348706798752,0.868188510933263,0.874927137985177,0.887633610706983,0.9290719787028,0.911989832291356,0.931712641027876,0.850046935406988,0.89875389545048,0.832115035181418,0.891322913605921,0.912307775604066,0.875372965752337,0.883534546169546,0.907405206669351,0.930410806579656,0.857743986898381,0.892857763841038,0.855353199781846,0.885889685412123,0.916928198092564,0.956807460795188,0.828073700471191,0.903587853176371,0.845743450119677,0.876134363866858,0.920096643325762,0.888163035557002,0.85708006781324,0.930961752806839,0.868624346560341,0.80627784288119,0.837025946594324,0.91123692553859,0.828398024586474,0.82050787791583,0.828458989346847,0.86250791428383,0.896541264221159,0.864655676948046,0.874211984842244,0.867116223365489,0.908368961828858,0.851579046229591,0.908004062581656,0.788650344532904,0.873304037045148,0.921325343385554,0.827948234112421,0.894466664684234,0.905763861622395,0.87697013290583,0.837732692237427,0.826230642295615,0.818663664700538,0.839645598808952,0.872676638092308,0.925479415151319,0.87340700061162,0.954605395876011,0.861549693701491,0.911463950598092,0.903446578155855,0.768342891201045,0.887814428421587,0.866927936379409,0.878895256148768,0.833140761914583,0.87736765911299,0.910848856435901,0.819790417218005,0.959066313745488,0.914243743010431,0.924042295540262,0.859226818947138,0.913919329756136
"var1naive","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tau1oracle","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",0.978622449852757,1.00619564163313,1.08277179924265,1.04734205087176,0.98668264384567,0.993786185944346,1.00390569286246,1.00630579596067,1.01574097177404,0.975765995375134,1.07082232517248,1.0654463204937,1.02895820300544,1.09016558162615,0.90453542114327,0.957591712427109,0.990971226500471,1.08961640442804,0.986437985980493,0.996247663630664,0.911889082490884,1.00695372779654,0.905311607851221,0.977274251310076,0.97775721327291,0.951821748315733,1.01157970791482,1.03463937160073,1.04708853335154,1.03581973019256,1.01977743305579,0.952523496304735,1.03084243173224,0.961791512144009,0.987920875672955,1.0286503377933,0.972944565938832,1.03595437545566,1.02733966812434,1.05764787677939,1.02726815335068,1.00107478572813,1.00168558694241,0.980783085467265,1.01990984499565,1.11921966613343,0.932031154243813,1.04070950407819,0.960079614452596,0.954071283727457,1.07144173305383,0.976725045465859,0.998272656271046,1.0518532226805,1.01958859794847,0.97158054287502,0.925939259414445,0.989783186073998,0.982926047664123,0.922124993603254,0.985738244786184,0.977850782497187,0.977705811879235,1.02485794442468,0.99767621714001,0.965280276161518,1.02245594003244,0.976675793513004,1.02674015119517,0.909231319476777,0.959215242393929,1.03066208627082,0.880325907952632,0.959761337471495,0.987197673725938,0.998138617268998,0.935423075695705,0.917682874795649,0.93319242287248,0.964323265743047,1.01925744896406,1.02633896843459,0.975302995055074,1.07174304298205,0.959107257112429,1.01842911567783,1.00200982605079,0.912150317275849,1.01223173659893,0.981761791444959,0.97427048766611,0.988722223972665,0.980494629628385,1.04578955100482,0.96367781286724,1.08590390294659,1.02876248337865,1.02189112115107,0.995137611320761,0.995539354123789
"var1oracle","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"var1hat.1","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"var1tilde.1","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",0.00727431550782203,0.00044290151862959,0.0069789120121766,0.00756881889621452,0.00836380760221788,0.00549665108916347,0.00486040216966334,0.0107092145286322,0.00961784632618363,0.00696819249203722,0.00671333956147381,0.00697368703606088,0.0042626435907531,0.00875014515910528,0.00777959962402189,0.00682694114136251,0.00351386356940153,0.00699819454438901,0.00840923684660795,0.00646295481109378,0.0093777410930821,0.00918053084031392,0.0114157458430801,0.0125312304742516,0.00724598986233679,0.0087370002986312,0.00710600852347487,0.0126125227480135,0.00875366918985154,-0.229780993768627,0.00740269193150795,0.00740852811261686,5.73787728481191e-05,0.00684387328017294,0.00654223313967658,0.0113504980936088,0.00716404923604244,0.00612399328133755,0.00784498607030399,0.0104307289400911,0.00764386945814434,0.00654220983734588,0.00707483736779975,0.00669606057064996,0.00575345631700817,0.00565894086252032,0.0063718193526485,0.00784068171362487,0.00450583732588507,0.00944892134704517,0.00399828377288447,0.00912412341392421,0.00720597453008215,0.00654118295810332,0.00752024292496589,0.00825945163685738,0.00567300558640164,0.00528873850344573,0.00660663802024789,0.0070979106500339,0.00667446921821903,0.00441177394888013,0.0106311882859921,0.00681617583562612,0.0361462832552464,0.00752838422496775,0.0102064684539524,0.00758688770147956,0.00714744015309651,0.00933358528068429,0.00977506287802616,0.00618278439882407,0.00406552489800558,0.00595485663517735,0.0135299885011511,0.00830540103414235,0.0113894613633809,0.00820396467991505,0.00892124215223746,0.00793374157004303,0.00719919836405253,0.00720917245870489,0.00944516755455862,0.00643742310095391,0.00659849037008351,0.00475678839162337,0.00666311437652481,0.011439703361656,0.00689085761373804,0.00369186328366137,0.00577817681838124,0.00632342686008174,0.00739818266416796,0.00730286063192529,0.0088872205907691,0.0107166423253487,0.01541153268442,0.00698897656104725,0.00731169511299458,0.00985180001732998
"var1oracle.1","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"var1naive.1","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"var1mime.1","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",0.00409294151984642,0.00688168635651603,0.00553258577256237,0.00330726064553228,0.00739769630554357,0.00323971917434924,0.00501810111955504,0.00406638830241105,0.0041799331127437,0.0120195564436128,0.00386077321102039,0.00918457918805409,0.00397425813610263,0.0055909415921633,0.00986588497468995,0.00330874330364502,0.00580323580554132,0.00672562208326681,0.00665467439970482,0.00355817446532162,0.0120166119730259,0.00959947131345602,0.00479722468039093,0.0117977600204779,0.00651902572294366,0.00460829629760528,0.00510938265094208,0.00467013504747263,0.00722794370265111,0.00980651450431342,0.00327253579164283,0.0047686066148044,0.00563338761943664,0.00507911480093232,0.00371523974051622,0.00917226080526631,0.00522943089799425,0.00396652222050225,0.00379027608258224,0.00292212253310014,0.00601307827114969,0.00486947928326154,0.00757381599519958,0.00383356851692661,0.0035811124318751,0.00896238959071913,0.00342498730440887,0.00371052161414411,0.005361175906986,0.00436693619473123,0.00311395049049124,0.0068643418301966,0.00411195734920002,0.00313297124248143,0.00857122917892007,0.00572518190548461,0.00430521460099889,0.00268189650974452,0.00604394801709919,0.00614977972386758,0.00315256483854283,0.00315856694533227,0.00611885063344776,0.00309517678232807,0.0085224329787865,0.00819062589523004,0.00312118790355759,0.0137753727613093,0.0109285569458687,0.00304782004315849,0.00733663684477802,0.00375369021019588,0.00611429933111324,0.00371931502492629,0.00980546941061666,0.00754093919910398,0.008546046476899,0.0132598348428006,0.0109797126018303,0.00487052375942037,0.00406613193966734,0.00473012098928621,0.00787773288579743,0.00557629548450479,0.00397287445716285,0.0101583456404806,0.00583256931382571,0.0075535097866852,0.00406073624627872,0.00287321215582198,0.00473346100984952,0.00382325871454957,0.00708176620010276,0.0108473341795523,0.00464668784616874,0.00565615900553915,0.00502495780154243,0.00311539570910711,0.00874143264891441,0.00715504881261831
"var1mimeunc.1","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",0.00330145699879703,0.00290538043647766,0.00345711089309065,0.00710338326704142,0.00389281560107901,0.00242623667051597,0.004059535278588,0.00645061919440903,0.00773525848981191,0.00310911976146679,0.00471356532976572,0.00288605507416835,0.00254029128767084,0.00509585755810043,0.00650996228425505,0.00333410141286743,0.00251850168275137,0.00335455925532205,0.00267691689452478,0.00417963175064756,0.00292082788663385,0.00450302895474182,0.00825495261216887,0.00599850241491343,0.00348461062762724,0.00414031938963427,0.00338423191650556,0.00442925687845109,0.00542708897849592,0.00464256387753207,0.0043636544618906,0.00300623625214824,0.00296895297392079,0.00337610252743488,0.0050103292446816,0.00762486408419502,0.00558061250365584,0.00388908913907705,0.00610027043551794,0.00271249025025497,0.00528597731517501,0.00295315815709912,0.00359441394920212,0.00289244436781893,0.00374448523577898,0.00729166613087834,0.00570145029039314,0.00369368018700275,0.00355106291204741,0.00645169459738771,0.00449923642385619,0.00369888360910035,0.00350781242145125,0.00350178147800446,0.0028196508345176,0.00253309702265825,0.00226315511288261,0.00210271520517319,0.00356984290236631,0.00388128821842173,0.00429488906721532,0.00390206242824862,0.00582638516767829,0.00462652160215192,0.00405792329032712,0.00310162521826665,0.00480051452554041,0.00492191060726733,0.00278325872404775,0.00534835235373455,0.00940760054542694,0.00401135275531826,0.00452705232408893,0.00297452428823904,0.00701769133028845,0.00269966189822949,0.00610247141128003,0.00374191766656485,0.00418829720887077,0.00538832426197726,0.00361890943997288,0.00463098760818787,0.00533339168157738,0.00247348433180271,0.00397891154527747,0.0034003097264839,0.00277929267778899,0.00362018125760531,0.00374341152187311,0.00238982158294294,0.00747052578023256,0.0030622805591174,0.00373355370252646,0.00304330342997225,0.00269370311119637,0.00393042859319915,0.00521511550120982,0.00356107650166455,0.00210899848989216,0.0044090332411328
"tau1hat1","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",1.05149096226455,0.967009071680891,1.14793055346544,1.23671770728072,0.944777167540959,1.02732383841334,1.08723319617892,1.20364322970895,1.16649839648512,1.10961003414541,0.7884875433424,1.15714957270884,0.870057055031143,1.0295897311176,0.997080503861385,1.00309821646101,1.09253757849061,0.884445873528624,0.840556164885639,0.882657685387692,0.961944831912332,1.14570965640459,0.956872227624475,0.864523233665496,0.888924123232443,1.15404989780603,0.998934815919058,1.30495093529027,1.11924733891205,1.10118481727572,0.873846043521499,1.29377233948939,0.742753952948274,0.950952611682054,1.11770656801764,0.913290373248497,1.11788343783886,1.01992659864002,0.95696915801872,0.888473678692337,0.965144805170816,1.09538151820182,1.01520562498933,1.14749265172074,1.0000057283384,0.730036118660235,0.713502766374183,0.905858201064215,0.821031223909192,0.806178270916449,1.2269848421243,1.08270689209806,1.06351215186801,1.23159914381428,0.970419827742826,0.776504741536095,0.987970960575154,0.697642694109048,1.01746307382108,1.0911627134003,0.893268251377481,1.17994510421829,1.00084764318535,0.794056877888181,0.994631380127069,0.952870474436723,0.950391234184321,0.888050256279844,0.970135901803805,0.832816319762852,0.846843397243362,0.901935729794423,0.948965821286173,0.860113172336632,0.977110914583865,1.00366219352982,0.961833234089813,0.935770778314956,1.00820653046828,1.16436340621488,1.09920320733375,0.789219690013347,1.27442522410537,0.841719272940505,1.16690646183978,1.05031584965937,0.920927540250502,1.33315464879937,1.07701827363154,1.11274509900381,0.900458337375967,1.06988375807192,0.965326250524316,1.04143747967886,1.19139732013636,0.948371502679975,1.05592827724912,0.977413323048212,0.804285488128608,0.820278839521493
"var1hat1","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tau1tilde1","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",1.03627924287797,1.04022554003922,1.06676037869791,1.05802378890775,1.01014251474964,0.97103916122086,1.07833524056892,1.09121873081117,0.966102030188649,1.10735381146084,0.89183930416889,1.1290282576321,0.965889860876887,0.904650117075537,1.01075713844117,0.965899076213878,0.970815068471899,0.955180068462674,0.880522422689301,0.90947302665894,0.96510301290685,0.99029229482597,1.02835825244884,0.952167897761905,0.880791823004705,1.04317312083213,0.98744541890671,1.04686517227505,1.04032526697214,1.05573215141941,0.917228877750344,1.13369181417842,0.9007887995111,1.00841104061625,1.07053880635829,1.01746509674519,1.07948886757591,0.989140128832149,0.996330265105857,0.945215606707445,0.955938765953961,0.958552681945209,1.1072836414175,0.883914156547109,1.03754530818584,0.841106172673788,0.855307193689694,1.04035754200243,0.957052520773664,0.869152111034283,1.30927466985276,0.961996831652753,1.02286642689091,1.21625377600727,1.00574218240195,0.847020781175712,0.957967867405795,0.907886212508794,1.07979189469621,1.07046388540095,0.832243372083675,1.13381259153027,0.98587660479591,0.821333350865849,1.03088058089013,1.03172960171543,1.04539296440319,1.00107571086319,1.02013927045735,0.88075607317692,0.876494804000331,0.950009271952643,1.0263029498876,0.929106275889142,1.01540745011924,0.908561448664368,0.991555278945483,1.03551586852558,0.939031765057917,1.03347701454374,1.06001844838972,0.792573958402993,1.12165433834293,0.882245165580405,0.966904299139616,1.04801825614152,0.994198521749512,0.923477920784032,1.0769254136014,1.00478934690893,0.968340630736926,1.06379679940771,0.970983081650805,0.917618686312537,1.0586819845824,1.07301693494218,0.915538188430744,0.917475215817024,0.966741858039719,0.969051281895716
"var1tilde1","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",0.00737020049349943,0.00648141349453519,0.00818260780219161,0.00625003949242337,0.00702653925042585,0.00761706695184236,0.00773353577679872,0.0074327694262302,0.00719167948827062,0.0078040517040954,0.00887443635172472,0.0105491922600585,0.00290859311714763,0.0102866011686362,0.00836129078776406,0.00539411881074188,0.00621212191517941,0.00643002116076171,0.00601074736865473,0.00691979404991066,0.00730717881999841,0.00551080469555711,0.01137329849455,0.00737034347985252,0.00902400892882397,0.00575174754065706,0.00672189927735707,0.00727432149555087,0.0106039574441909,0.0069804363902395,0.00676167971321176,0.00901061904486769,0.00806468257673977,0.00734149735808665,0.00623672516433896,0.00716141950009786,0.0180952013088781,0.00687629656781863,0.0095633922643126,0.00814443201547005,0.0069747087132654,0.00880118742736419,0.0101489033325434,-0.00301474644581203,0.00728038556203765,0.00654291212212065,0.0114648288313311,0.00607814508105738,0.00822857155394326,0.00918864902685211,0.0324429064990341,0.00761288992145717,0.00769257562224629,0.0152532362921776,0.00723463919119961,0.00453108568576677,0.00445624877478775,0.00942209906252848,0.00758351151939252,0.0081453269083226,0.00632511705523568,0.0099670959868977,0.00530706781517007,0.0112548411330022,0.00744883586357533,0.00644525584781844,0.00611873646936541,0.00536290084074512,0.00655851437136931,0.00699587676804151,0.00979694348599106,0.00695367998456573,0.00806179388817116,0.00564943030494071,0.011656706300076,0.0106299222382539,0.00828727091726715,0.00906632640715182,0.00695171568735876,0.00767603084400488,0.00818540563778083,0.0160886893465287,0.00731403171194966,0.00756283292979577,0.00981603458287653,0.00864298059528519,0.00822012340584915,0.0157748968203413,0.00854730958686879,0.00536582064293282,0.00913080765977061,0.00735754460746779,0.00967069275512759,0.00555594645256386,0.00668420571905925,0.00994946027102451,0.0290246535590251,0.00498126861396834,0.00655374092042051,0.0219187057844987
"psi11","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",0.84185411510971,0.874726971133448,0.90235935994695,0.926087834992615,0.845604561194208,0.818776226517198,0.946780857824233,0.912018693850583,0.940081218864283,0.900183215527143,0.892016188277363,0.974629340027258,0.943950477593297,0.90799483499471,0.956841982595414,0.855834097869652,0.901413449866826,0.884486934343326,0.882547357803161,0.870643471757077,0.839546996406481,0.917549821498825,0.950284110723426,0.846228255438867,0.856613394250979,0.905253326794744,0.896342153185851,0.88943478158351,0.848465628778401,0.908903639575929,0.864388131453433,0.920118332952195,0.80033976486473,0.93361744230546,0.861909671547887,0.863051135226464,0.904089521186174,0.884593089286071,0.9589227197986,0.860580464358876,0.910376220357539,0.920002844130256,0.935429406820116,0.925157150632527,0.871335838676743,0.850575041348794,0.854034438695124,0.932667492940059,0.850306129456292,0.981428328195623,0.908885025331759,0.92124677697351,0.853089271916415,1.01355254065081,0.809698961216986,0.875127833235388,0.91009083231264,0.855697904252129,0.947713565140422,0.830596768878337,0.853857612869783,0.85275768323794,0.864995754972222,0.881005277344954,0.956313057232797,0.879002473243872,0.925447846987151,0.875569157594507,0.886790189729067,0.827065119658831,0.887443141934196,0.866399477906842,0.868941646931276,0.836778523512462,0.877605101410936,0.875435234591191,0.875584101424433,0.861351831415303,0.82469487851417,0.900107006402307,0.920873503723211,0.819265970738739,0.897995219546457,0.843410596464664,0.859874835868453,0.943066232543193,0.885781210859842,0.827907402024791,0.900986300531594,0.941812428261033,0.867756194663184,0.898652327463511,0.899352957501662,0.904684216250331,0.850440654927019,0.977598810234709,0.886446300881036,0.881054784155169,0.900985570012554,0.883005320961111
"psi21","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",0.856394750704481,0.780892381207323,1.01068958605327,1.18712970040125,0.768793578366769,0.883845886330359,0.949604996309025,1.09410729219819,1.20375974936976,0.905219106184612,0.747143252714513,1.03386150099912,0.907890548769517,1.02573829666216,0.931784807183328,0.896164368135828,1.05133726497021,0.784084772882303,0.830574984977931,0.83518863238528,0.840123276585835,1.11786382309019,0.887448597714908,0.736583055737611,0.868605640924366,1.06137243595756,0.914591986648913,1.17418371355278,1.01637427623615,0.966699813919758,0.813376634155745,1.15953567879091,0.539490959167005,0.861461807890818,0.934398639454748,0.71185784005154,0.935636242050335,0.929825220195476,0.899156481942798,0.773750603530756,0.929021234391438,1.10230731110357,0.826162680152246,1.16683953542129,0.815187264452103,0.719901859775379,0.632950764659865,0.725160554155145,0.626304266411426,0.856713622570381,0.854827541709659,1.07511700019697,0.918219781967985,1.08681475500588,0.761185049365398,0.796839651258139,0.944976901085147,0.601484633161047,0.871097894955246,0.86110192714804,0.932766086582928,0.931163929721456,0.889727762813687,0.823480057065103,0.909562328454792,0.78023410888343,0.796342400098066,0.74465811942425,0.827980960999268,0.760202411947307,0.819858525642626,0.795229364434182,0.773300616151844,0.763275182412375,0.851269444658386,0.995635802748003,0.824161173346438,0.711601306295884,0.926089380718343,1.09053633074116,0.980495359692688,0.847800722527074,1.08967834808137,0.789962263127481,1.12075903460708,0.943213269187131,0.767970009151133,1.20594102774672,0.897913818033092,1.05841514815264,0.767382772279395,0.939103691136591,0.892523047484827,1.05819477903246,0.985616210418473,0.81022406216612,0.990290280423119,0.944450747969742,0.694263644582607,0.640698182655748
"tau1mime1","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",0.996541195067564,1.04794852653542,1.11137277818046,1.04314861279597,0.967364123263065,0.979728165928334,1.07915363783796,1.00209206163325,0.928420331915327,1.06559103932645,0.872644446567214,1.12071585096613,1.00430325639198,0.903791822582789,1.06293013510998,0.909815613784289,0.913855979485457,0.946358138869297,0.909466747588796,0.904736777375648,0.965567868397557,0.979330104244035,1.00895783515819,0.889493373593077,0.866434378641235,0.997623474072149,1.01857029955985,0.979787925287452,0.964414987938097,1.09144664049157,0.935789524192139,1.07779038304308,0.976888357851617,1.02196278039495,0.985691408276154,1.03850387305992,1.09235344727085,1.00040436651603,1.10312096386926,0.94021266608941,0.849287164280764,0.95631421666419,1.09536993921689,0.985253308753901,1.05212165947041,0.850092161258285,0.964223985368339,1.1359811617455,0.994194256532931,0.88140622128879,1.01165956812294,0.96819180887281,1.02105879273306,1.13261982315226,1.05591131827151,0.849659667672312,0.968713312823431,0.925299505446792,1.09319135632552,1.03053853491143,0.866593515678025,1.06288185254877,0.922184070949607,0.89382099005073,1.00884395018723,1.00707431062147,1.10186090752204,1.03218453432959,0.998518944941186,0.883019776860533,0.884259468461007,0.965410692145547,1.07303970392716,0.881985495858683,0.947375565741333,0.957916621806305,1.06439447486303,1.09082927808845,0.876723688956725,0.988704021472595,0.993086268450572,0.901662781671815,1.10439541656831,0.892182970905121,0.892149008203825,1.07699736219876,1.00607423120228,1.03433182636602,1.11703170482342,1.03567348126147,0.979446492078403,0.902091409715731,0.966218662744661,0.949726910187249,1.01809112039165,1.10819093946432,1.03745011842653,1.00763045794314,0.969603371580716,1.0808319436226
