"","n","rho","sig1","sig2","sig3","sig4","sig5","sig6","sig7","sig8","sig9","sig_y","basemu1","basemu2","basemu3","alphas1","alphas2","alphas3","alphas4","betas1","betas2","betas3","betas4","tau","gammas1","gammas2","gammas3","sens","spec","outcome_model","error_systematic","tau1hat","tau1tilde","psi1","psi2","tau1mime","tau1mimeunc","tau1naive","tau1oracle","tau1cvgen","var1hat","var1tilde","var1oracle","var1naive","var1mime","var1mimeunc"
"11","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.03186119037589,1.05290292271716,0.738737943114239,0.699105669551522,1.06352231188753,1,0.738765690629654,1.00582709048202,1.0479044362263,0.0168540662899793,0.0102398557610957,0.0020384465791263,0.00180514121004583,0.004113553979847,1
"12","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.02089265820382,1.01556625731326,0.741651745186445,0.747396761003533,1.10650254804494,1,0.741660156678549,1.03474767941344,0.985316216594079,0.0159636122543622,0.00985463761716765,0.0019898903893072,0.00180439365351395,0.0102662145960676,1
"13","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.837391119651619,0.890819946838268,0.688494431155655,0.608922542983739,0.930273153733135,1,0.688539825824343,0.962612470992691,0.891157180156721,0.016443148595485,0.00879176281732385,0.00205360517482463,0.00178696468767646,0.0065425732285338,1
"14","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.02345686299678,1.0527571539245,0.724046222591,0.694068523409666,1.04452041218579,1,0.724061511495935,1.03167707905702,1.04624165526029,0.0184035543893758,0.0113517790145686,0.00239673304869993,0.00174427270175252,0.00757180917207278,1
"15","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.753562432707607,0.828208461347895,0.607561699804616,0.490346378207335,0.856892569800783,1,0.607435443345802,0.910489245602158,0.847344583106409,0.016214465311601,0.0101969225400852,0.00197805978443704,0.00171776195830541,0.00637955461991482,1
"16","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.943574058181293,0.983574127356727,0.643286203545634,0.574362615413811,1.01319660842407,1,0.643320927207179,0.967143719435817,1.00449394734277,0.0168192063945862,0.0106443373219728,0.00179796773414378,0.00179695563423532,0.00519230203096151,1
"17","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.02919436628082,1.06806207059936,0.664812121295201,0.6105227816422,1.17324630085802,1,0.664793704171522,0.937498659281692,1.14038193159404,0.02588914323666,0.0193829453366676,0.00214915884141989,0.00174645815593842,0.00833377217297696,1
"18","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.23900571537035,1.14154867730418,0.711931452152187,0.914910873145464,1.07760115702868,1,0.711999266908383,0.973125462645179,1.16089050659847,0.0139302619479324,0.0106289850582073,0.00198605910399989,0.0017242938232028,0.00834956991611349,1
"19","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.802282840082686,0.863034430565309,0.745640952332635,0.64503042113117,0.963707018589004,1,0.745781614122958,1.03982908514499,0.853329692759708,0.0174546066092709,0.0123235788365428,0.00218853764812427,0.00171715394691972,0.00602770929383056,1
"20","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.39767661340291,1.3131501600934,0.753553051962866,0.923007642671609,1.14697070609624,1,0.753565618427987,1.02508868003029,1.3312560750988,0.0145200078780562,0.010679410513532,0.00210980628069392,0.00177002243076608,0.005475894178085,1
"21","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.18131082922557,1.09033495444162,0.718482120217113,0.872196904387966,1.03004109375111,1,0.718324883266242,1.04374474214693,1.07143230243438,0.019058548367581,0.0134067921150115,0.00290433353679056,0.00185242764436337,0.0291886442346484,1
"22","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.08866279254526,1.0659858587628,0.765459044062418,0.809711915047567,1.11616322629642,1,0.765584264715647,1.10878911868318,1.07709406301148,0.0151936350603088,0.00867958709290101,0.00215733255341174,0.00182350320796958,0.0079102978317704,1
"23","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.810350542430348,0.891069889863158,0.661828816128991,0.499457477968383,0.923063802455027,1,0.662091041378591,0.960668329809259,0.883660629703521,0.0178606343584853,0.0128579660015521,0.00337466466714391,0.00176375780538585,0.00799875561017339,1
"24","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.937428826436118,1.02562435506682,0.758277322752027,0.628946638675808,1.12529524976988,1,0.758333339050205,1.08404612280057,1.033282941319,0.0181700708534367,0.0119728592088847,0.00209587920382543,0.00178205891833569,0.0166474354942831,1
"25","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.22137914912126,1.17347596277583,0.697109877114683,0.761100480900176,1.05709558561947,1,0.696950331854193,1.03299598895363,1.23662547325311,0.0188152920707593,0.0106518767234816,0.00199821487014998,0.00176955343706055,0.00570334362492077,1
"26","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.924962398588384,0.954010537349393,0.656512038929629,0.603521793080683,0.976913245955281,1,0.656514405554212,0.930315577453251,0.924059776127409,0.0180842249576283,0.0109001535266296,0.00251635545347354,0.00173273431433622,0.00867009479853397,1
"27","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.975144980219576,0.871557442446015,0.685849745812809,0.827791189799183,0.949495523906884,1,0.685822557473757,0.9009385863904,0.967067123960221,0.0231216738266756,0.0140565119461359,0.00310606347995083,0.00188286167528176,0.0123428812715095,1
"28","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.977999214150009,1.10146257862665,0.772118335283522,0.559055526688076,1.15677848067084,1,0.772421680663707,1.00473154247892,1.09785281102802,0.0162134008731192,0.0104733208129564,0.00225125509655057,0.00185038181403717,0.00493012333553891,1
"29","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.832717699607904,0.966791125116835,0.67501284983348,0.444553234622915,0.893842380595393,1,0.674776899539683,0.918460429497958,0.959878260357716,0.0169433576951085,0.0113019114003677,0.00240324180661203,0.00181055301142537,0.0131110822834636,1
"30","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.961619670665045,0.888190998510356,0.71237477046782,0.82069030764861,0.976025638249055,1,0.711981376942782,0.889689963917073,0.900163322971858,0.0160619626611278,0.0100211736166587,0.00335684818254195,0.00173510693855269,0.0064606920718451,1
"31","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.953191477590883,0.958111565054093,0.707499853205823,0.689622213950648,0.964038106215666,1,0.707583380903455,0.973249570164013,0.959249685352854,0.0149727655246227,0.009065637098576,0.00202186737746246,0.00183651346317638,0.00769502595414701,1
"32","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.835257233742597,0.990113102028879,0.772019126527794,0.571159916354698,1.0246728794909,1,0.77192614510038,1.11637486143565,0.987163789709321,0.0482194216977215,0.0391456634732532,0.00277859273868165,0.00183454188710569,0.00571996640498571,1
"33","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.10976918046773,0.98051858733725,0.647453447427724,0.861486320717968,1.00012396483983,1,0.647422627378507,0.951349850286038,1.04327632607063,0.0156253578134916,0.00932510055839183,0.00209464511281704,0.00180195413267632,0.00564654897102512,1
"34","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.921734987122636,0.969032759913765,0.746401690267285,0.652521430257509,0.990033248093248,1,0.746405296397921,1.05097096946713,1.00293170891459,0.0150672872394449,0.00916154921142992,0.00186734304148627,0.00179577541986777,0.00950143415610356,1
"35","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.04222591655777,1.02464599421639,0.719276483245685,0.761895968719392,0.968939991084452,1,0.719329735991175,0.962574335779682,1.00591171265655,0.0189464999487077,0.0128665134753189,0.00212825852480256,0.00183406504112266,0.00530363286862391,1
"36","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.952154413098192,1.04909510285109,0.665276742134706,0.53873634385365,1.1409665524569,1,0.665459896224932,0.981657952280067,1.07476493921772,0.0270524285355216,0.0168571664516247,0.00210320756067143,0.001809119965264,0.00482604599652394,1
"37","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.883120338019147,0.977012564016664,0.744496934956417,0.572139911059756,1.02526824242633,1,0.746128392776361,1.02237751136113,0.977643739395137,0.0162234267392236,0.0109605571783404,0.00208200852918712,0.00197334004782385,0.00817174278594804,1
"38","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.944451005804675,1.01661960649049,0.67355216683318,0.562670982443794,1.02399884673609,1,0.673459743072068,0.948429940916429,0.976521344678614,0.0175759823277563,0.01083857654716,0.00186987904309942,0.00171120880012787,0.00873584503453952,1
"39","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.2748824337842,1.2669901903468,0.717693116435485,0.736497698045268,1.25783289042043,1,0.717654848403803,0.998301863141811,1.25276629002369,0.020853908849163,0.0118703187766558,0.00228579091697076,0.00180465307547972,0.00674671148844836,1
"40","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.87741653327314,0.947561071616163,0.705989599792001,0.590006797425054,0.867224146546389,1,0.706020731309764,0.956391599281107,0.960874867962232,0.0173526116894184,0.0114424454828167,0.00191869603114439,0.00174287706756646,0.00720031340626156,1
"41","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.701167776983602,0.799798631905079,0.686216200951627,0.509695745737001,0.908104292580675,1,0.686381574555314,1.00860051901898,0.772871998421715,0.0260394981127261,0.0203094663920629,0.00250558741419548,0.00183615741105239,0.01706965432219,1
"42","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.02827185206888,1.07160632881647,0.705489250585011,0.630056728517067,1.01048169726349,1,0.705404730954607,0.965162954791229,1.02526960381303,0.0168480992124351,0.0114379316448344,0.0017927845627077,0.00173003937466629,0.00512044592170167,1
"43","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.08222315965412,1.06762103698109,0.749482050883492,0.765021838193253,1.04215018093806,1,0.749406118066502,1.04391932296309,1.08602397778521,0.019113792978056,0.00981421906994332,0.00204583785431974,0.00177362287562329,0.00933793914257084,1
"44","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.13630820669237,1.03773061852567,0.651413189342591,0.80577935548677,1.11219568472332,1,0.65146396142431,0.927908573680427,1.00351543098909,0.0223643606613498,0.0131629395959026,0.00214181206372179,0.00178286654559803,0.00714890243055195,1
"45","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.04085132295834,1.05796085979128,0.656640617353815,0.629978701383031,1.05429233674791,1,0.657231119547709,0.978179210829278,0.992331811981387,0.0156212023344182,0.0103736806699168,0.00183138738762971,0.00179788259789864,0.00394332255773549,1
"46","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.01338789355909,1.00975965874237,0.735285833333529,0.743570459109536,0.982071214628447,1,0.735178834313747,1.03348575060256,0.967492071091383,0.0170681698612811,0.0123194716584477,0.00350730120834425,0.00184622685485442,0.00775762828297834,1
"47","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.0643596168493,0.979157848626314,0.743206057205112,0.840212623618537,0.974523707223759,1,0.743040443851635,1.04014514055064,1.036928136165,0.0215238151704794,0.0109018050103705,0.00215577635642299,0.0018065381688193,0.00609554961684413,1
"48","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.909477135411308,0.925355729898958,0.65409506714928,0.619624058957872,0.984015580255162,1,0.654322028735461,0.972557912798997,0.908464998994115,0.0168310538927824,0.0141563223826175,0.00214324807531723,0.00189593692563598,0.00444786647472186,1
"49","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.17368845554262,1.11499784397109,0.796622900775654,0.889982380219008,1.11939485515796,1,0.796804474588727,1.06142683746923,1.0965099298655,0.0159153367362482,0.0101038940047726,0.00213907353670359,0.00175994191147596,0.00789459245459406,1
"50","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.924837975904095,1.00735531952959,0.698273003516178,0.579283909584065,0.983171499373154,1,0.698433288139157,0.997130433553759,1.01995966223802,0.0195146097010173,0.0112776464621051,0.00194460822499092,0.00176650328108713,0.00451722678555335,1
"51","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.948690681946851,0.960144052734695,0.699667600186987,0.664288719819271,1.01927315493466,1,0.69930314793077,0.982235413018596,0.955935741666259,0.0147962509002271,0.010235094456482,0.00183896951177976,0.00180686122858359,0.0131817651473668,1
"52","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.825397810657266,0.90759858639847,0.714773787989274,0.599844799813345,0.933759375978662,1,0.714778331967113,1.00036733420853,0.90035953446308,0.0170467510072665,0.00984795408318451,0.00197630026470668,0.00179688368595332,0.00752009107286823,1
"53","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.933141195327998,0.847364169943461,0.729033260272479,0.809024492909239,0.99447018047726,1,0.728793685917245,1.03539257287416,0.991930069729502,0.0354016396431255,0.0283491102553355,0.00233365922885554,0.00186589085050226,0.0102744092017915,1
"54","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.37668589694111,1.18757629516701,0.752223325360245,1.0369539518364,1.11087055371071,1,0.752193969551267,1.01713629904485,1.20366586539205,0.0153892267927834,0.00855814991938976,0.00190948539641926,0.00177479574924758,0.00598896356555718,1
"55","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.07704988136259,1.07423663182749,0.697771859791274,0.703901036198783,1.07853792411774,1,0.697580204431088,0.99461907532027,1.09809844462251,0.0211998233288175,0.0125411906498539,0.00209672390775969,0.00187887214691847,0.00620575250137153,1
"56","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.973139859776964,0.999650523108175,0.717916751444457,0.667770717303495,0.97099878160953,1,0.718105656345412,0.932199222302855,1.00792545175167,0.0166409100721449,0.0110309889253188,0.00309803805263227,0.00188635576212736,0.0123077075509845,1
"57","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.83702808017625,0.865498115569537,0.751547342969233,0.704998222361238,0.936679223203219,1,0.751510669884404,0.970826567737802,0.901396080468068,0.0144399335600859,0.00850445305797533,0.00236643303420048,0.00169929141196327,0.0100188449438923,1
"58","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.8192897461594,0.956333455227366,0.776060788041751,0.560488153473022,0.99762475367727,1,0.776689228635238,1.00513802338165,0.924960966026655,0.0183872068566102,0.0113949268845345,0.00224372983100716,0.00179097657314444,0.00754692808921599,1
"59","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.939108292885167,0.779738322181897,0.674854350609011,0.858991009095102,1.02240261715356,1,0.674819042972446,0.998310508405687,1.00919116663906,0.0419171508423696,0.0371770255164991,0.0027622387803526,0.00180030531827772,0.00433464098458746,1
"60","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",1.09646151157411,1.0868415033093,0.752744820172863,0.753049869436696,1.17824053164038,1,0.75230962285438,1.08799775076949,1.08022623444949,0.021200268050014,0.0142889920826812,0.00231688577868049,0.00178324363328288,0.00977403539589625,1
"61","3000","0.1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.8","0.95","normal","FALSE",0.794947153961927,0.7975659845738,0.707865962157388,0.695600555325696,0.838881885240936,1,0.707664438534069,0.983811471812498,0.805386470515769,0.0179945850039824,0.00911303914803098,0.00189628375853433,0.00175650453526143,0.0100615847738627,1
