"","n","rho","sig1","sig2","sig3","sig4","sig5","sig6","sig7","sig8","sig9","sig_y","basemu1","basemu2","basemu3","alphas1","alphas2","alphas3","alphas4","betas1","betas2","betas3","betas4","tau","gammas1","gammas2","gammas3","etas1","etas2","etas3","sens","spec","outcome_model","error_systematic","tau1hat","tau1tilde","psi1","psi2","tau1mime","tau1mimeunc","tau1naive","tau1oracle","tau1cvgen","var1hat","var1tilde","var1oracle","var1naive","var1mime","var1mimeunc","var1cvgen","cilowmime","cihimime","cilowtilde","cihitilde","cilownaive","cihinaive","ciloworacle","cihioracle","cilowcvgen","cihicvgen","cicovmime","cicovtilde","cicovoracle","cicovcvgen"
"1","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.806849559768714,0.93852432061066,0.715397245293432,0.530025816291407,0.979266192480035,0.698057448652738,0.715387884682901,1.01749019019309,0.987958314549258,0.00397901525814117,0.00264624174113682,0.00129932613985384,0.00111076016698107,0.00263277338173471,0.00270562013423696,0.00309329912259297,0.878697498428297,1.07983488653177,0.837698717350619,1.0393499238707,0.650064869921835,0.780710899443967,0.946839703295527,1.08814067709065,0.878948141127906,1.09696848797061,1,1,1,1
"2","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.83270744251611,0.967761591997421,0.741840022729843,0.57153613161319,1.05812427022668,0.711246306705656,0.741809597762415,1.02508489814468,1.03994774800393,0.00532813219350295,0.00357786544180293,0.00130165661607969,0.00110210429601178,0.00221791380991534,0.00191469603012822,0.00315070959808894,0.965818594928944,1.15042994552441,0.850523680547113,1.08499950344773,0.676741603605849,0.806877591918981,0.954371080143307,1.09579871614606,0.929930631190141,1.14996486481772,1,1,1,1
"3","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.812378127213899,0.910937472159456,0.752625317430436,0.621600522202204,0.963486504544657,0.675175425099909,0.75258394019371,1.02983882587825,0.970119429565489,0.00478774248382156,0.00335309373548826,0.00151553705049839,0.0010909999665192,0.00365133652125645,0.00245480671862201,0.00323043855702781,0.845050976175595,1.08192203291372,0.797441900024453,1.02443304429446,0.687844574492615,0.817323305894805,0.953536223477059,1.10614142827945,0.858719013225701,1.08151984590528,1,1,1,1
"4","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.736881009516256,0.878140847797728,0.662075091635744,0.492897090359678,0.879823354741048,0.628776214107977,0.662114326906009,0.945320028695184,0.943907783268938,0.00555800893191388,0.00381226846495893,0.00151262363592577,0.00108036458718983,0.00190345155717933,0.0021832423092191,0.00328743246068201,0.794311370188822,0.965335339293274,0.757123450143564,0.999158245451893,0.59769128290661,0.726537370905407,0.869090802280557,1.02154925510981,0.831528957234155,1.05628660930372,0,0,1,1
"5","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.772087524022976,0.923036205273766,0.746364604762673,0.557904967015278,0.973953734301552,0.709422485046526,0.745852542347496,1.0373838353476,0.95698157583949,0.00490211926231549,0.00321318767231429,0.00143054113893474,0.00109947610674573,0.00213209988624637,0.002413525288473,0.0032632878669678,0.883451386691095,1.06445608191201,0.811933632117413,1.03413877843012,0.68086217835656,0.810842906338432,0.963251744864928,1.11151592583028,0.845016194271152,1.06894695740783,1,1,1,1
"6","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.832126319446818,0.923457734021361,0.700666887475163,0.569747902785181,0.946896381525477,0.677195271558048,0.700604419127785,0.955733204708159,0.978099425317904,0.00380383284814293,0.00252662646125504,0.00150084746553897,0.0010953140662461,0.00209196029443613,0.00159416550407946,0.00314598122365843,0.857249994720956,1.03654276833,0.824937237607887,1.02197823043484,0.635737181504382,0.765471656751188,0.879801290313653,1.03166511910266,0.868164892668666,1.08803395796714,1,1,1,1
"7","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.789475100199202,0.893233466851329,0.756657304485739,0.593425246694928,0.956748994752634,0.698670211894331,0.756203049225929,0.99326863120764,1.00565410882451,0.00424419282027468,0.00317946809013498,0.001333314725025,0.00112077267727809,0.0037117239338587,0.00266707577082392,0.00301277776740287,0.837338113069633,1.07615987643563,0.782715393148145,1.00375154055451,0.690586280660024,0.821819817791834,0.921700049779362,1.06483721263592,0.898072107210603,1.11323611043842,1,1,1,1
"8","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.859791890039416,0.952426344473055,0.770746097540429,0.639423412074645,0.967705802368753,0.706461516412866,0.771147049463604,1.03124109866287,1.06418738896828,0.00373194976109865,0.00241464384674815,0.00118225217988749,0.00111667956105357,0.00301491740203747,0.00227636535109749,0.00298785696962708,0.860085605882837,1.07532599885467,0.856113854100998,1.04873883484511,0.705650208305092,0.836643890622116,0.963848666044247,1.09863353128149,0.957051254379997,1.17132352355657,1,1,1,1
"9","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.933663806868487,0.955366530173208,0.744189089818873,0.708702038413714,1.00451676604773,0.718824416209354,0.74417367990428,1.04391703826658,1.06662845604045,0.0046457298574288,0.00348792764145876,0.00193858464047241,0.00113848184454744,0.00235594430887145,0.00209478017558766,0.00340664975518988,0.90938214744356,1.0996513846519,0.839611518068211,1.0711215422782,0.678040542567439,0.810306817241121,0.95761949047501,1.13021458605816,0.952230091980747,1.18102682010016,1,1,1,1
"10","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.713589293343671,0.828742508836932,0.69994457667336,0.553444047050224,0.882227406794463,0.659654746364766,0.700003435878372,0.96411354284938,0.917688960529178,0.00448774980412492,0.00300676472887483,0.00120651038282261,0.00108886637683442,0.00292062777425344,0.00239603347537571,0.00309010129282001,0.776303454557153,0.988151359031774,0.721267919363673,0.936217098310191,0.635327404203206,0.764679467553538,0.896033220533374,1.03219386516539,0.808735148633966,1.02664277242439,0,0,1,1
