"","n1","n2","sig11","sig12","sig13","sig14","sig15","sig16","sig17","sig18","sig19","sig21","sig22","sig23","sig24","sig25","sig26","sig27","sig28","sig29","sig_y1","sig_y2","basemu1","basemu2","basemu3","shift","alphas1","alphas2","alphas3","alphas4","betas1","betas2","betas3","betas4","tau1","tau2","gammas1","gammas2","gammas3","sens","spec","outcome_model","tau1hat","tau1tilde","psi1","psi2","tau1mime","tau1mimeunc","tau1naive","tau1oracle"
"63","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.961371184100256,0.94484909835534,0.75306682207375,0.716145242174671,0.896681830986573,0.556109770713298,0.750563562231227,1.01024527342689
"64","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.999439633823514,0.988543010684214,0.762236455957296,0.687258579400607,1.03751735772698,0.560933341452837,0.762061520268343,0.960028851054862
"65","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.978702121219568,1.03510673369176,0.645605873716707,0.741592998027138,1.07813465296224,0.588126550626061,0.644922542092812,1.04592797361992
"66","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.10396468833782,1.11564992985015,0.695036420929845,0.712591043997353,1.11887788413969,0.576272593495971,0.690977039473595,0.965508768517854
"67","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.23706539424689,1.17363563183229,0.847393949004891,0.747361386950163,1.07280921904672,0.657173490279431,0.846973738182949,1.05883344138348
"68","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.969074078928842,0.92366261911716,0.81964110040903,0.747334912664603,1.00649472729855,0.559515996983891,0.822418698611556,1.10379200477623
"69","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.923532047651396,0.98493941998988,0.666146791236152,0.748995194769807,1.03617228182656,0.617042243331541,0.664198839559403,1.12714691299282
"70","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.940004296570681,1.00923752290359,0.542327662210643,0.654443273552816,1.1334158240026,0.501169405794338,0.54217256846651,0.963506003887068
"71","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.18810722329059,1.12492927494314,0.806892003138579,0.680509720510875,0.994794848447605,0.628760878413923,0.803607783314085,0.950625882804286
"72","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.935598964547019,0.993294218293951,0.653337246458311,0.739495373623445,1.16374731945446,0.633830453282567,0.656905731649006,1.0155849203295
"73","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.17888291330924,1.10269060011339,0.841053650575208,0.713575999339679,1.10951929376074,0.603549775880509,0.842384154089486,0.962431844348234
"74","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.01270992035667,0.970889251698621,0.775958680838427,0.712046862085698,0.972302674937759,0.591940681196741,0.775127132842955,1.04884201440686
"75","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.1346908353007,1.02819814828974,0.874832711005284,0.620890240016387,1.0369321863192,0.516935994858812,0.87428463298795,0.923441789849042
"76","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.786449922257197,0.927170697388131,0.571153707634917,0.793642179680714,0.923964333500078,0.622507314263566,0.573916095352721,1.01289360572746
"77","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.00866705470778,0.96786410385191,0.768054782489074,0.714033248661994,0.951370370481876,0.620303721087213,0.767979631502418,0.980019668125491
"78","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.08364928786581,1.0336773365333,0.770544905428875,0.704191026472995,1.01000487944561,0.595700890739526,0.77041081147654,0.991555033139522
"79","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.728965591756034,0.797090173418896,0.614356185502168,0.670465725721167,0.90102041777296,0.516556470481676,0.61292088357444,0.981432385370815
"80","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.908833062863551,0.846776448842883,0.850847713815167,0.743383836285264,0.86499203006221,0.586950915760467,0.853242580346656,1.05552581003474
"81","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.935926705375142,0.967334292450059,0.683510704810146,0.739838697298646,0.985180071030958,0.615358069267992,0.684020219146801,0.994194677978432
"82","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.966614923151559,0.975649577498511,0.697765380416731,0.704301526101238,1.0259433533991,0.572042874050434,0.693295955509861,0.971189369853574
"83","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.02555539054527,0.994049817842862,0.750419722338307,0.706301756458148,1.03246909182781,0.565423055386113,0.750023817001018,0.950572853470263
"84","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.885290278318713,1.00903604204909,0.553423670150226,0.769226610811202,1.02617190797984,0.548597242901679,0.556026757888997,1.03777372582231
"85","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.07984839630994,1.03853781670935,0.692899863408377,0.60620685083117,1.03240397454497,0.550104256240483,0.694089106496993,0.912636507009312
"86","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.92384402556192,0.981376481760077,0.484561072196543,0.680125418802559,1.05343702526199,0.51599686433883,0.479798222639183,0.968688878110063
"87","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.04051812167196,1.09576684980588,0.556357752520964,0.685352710759064,1.17732392215943,0.569059571433369,0.555223835581773,0.98753992618616
"88","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.947088417364952,0.939459308636396,0.666434383625682,0.648908866994532,0.949556978672947,0.586302469783413,0.665049501630123,0.982196972454509
"89","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.99093586984493,0.912894824113186,0.8536687170863,0.685666913138914,0.854315170081601,0.54445192655067,0.850514292250688,0.994442470868643
"90","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.910905661639125,1.15099893366822,0.41043572041567,0.768612518749998,1.10654994658441,0.554575360887875,0.412362151084799,1.01906593951021
"91","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.953271990334936,1.03588799519394,0.483378425446811,0.618548776732358,1.12543798218042,0.472967727069729,0.482984641274059,0.979654839512734
"92","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.16652217690522,1.10229374304915,0.832915777544985,0.753264241858483,1.25728932340136,0.639184985559015,0.833039406219764,0.988170242616733
"93","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.0825433340149,1.08177826523103,0.710358640334374,0.711898748952367,1.08045904850357,0.558464735211192,0.710506461877835,0.949326487590932
"94","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.00063103958321,0.930972959182091,0.745131079897088,0.630789746038175,0.911697588264399,0.51942011448139,0.739539265855858,0.89581612811863
"95","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.01225612873559,0.774362535874512,0.945970611056082,0.632857616010054,0.834946801055073,0.517470550522481,0.949134151144435,1.0070826908303
"96","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.896638455325945,0.764692662475442,0.857069869092011,0.69400197629212,0.839549851180472,0.629235023037226,0.857121994147916,1.05560646343753
"97","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.855985543847627,0.92074134304399,0.676301656758492,0.777718527255071,0.973858219690042,0.587066406830493,0.676247603886675,1.09803136577229
"98","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.877729678981709,1.01524819829071,0.513654449574027,0.728473134834368,1.11872050864553,0.582919543163531,0.513009330772495,1.04776947166316
"99","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.00409207755316,1.03269050007761,0.576736786721517,0.615517573834849,0.939772614808607,0.486105803384279,0.574990929783022,0.924751298439149
"100","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.01712620461638,1.0181781479268,0.688145378835849,0.764410517595693,1.20657724148371,0.658653956598869,0.68646545578705,1.02335181578788
"101","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.04046287328625,0.914078899530195,0.922220321031265,0.748189180575836,0.89638524746012,0.648380050791445,0.921931006574447,1.00932832812336
"102","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.881597590519593,0.903501270589178,0.713040563611335,0.734363578270256,0.937147103761557,0.660404643214991,0.712302266248068,0.998139670688768
"103","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.941966538091991,0.995771770879375,0.708861026503867,0.753093490196624,1.04666070550342,0.64601841857847,0.702966515983575,0.977117595605102
"104","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.953098274131268,0.952295708876741,0.849328067765013,0.849356370082363,0.881362805345509,0.757233606273556,0.849289014294814,1.05114730677386
"105","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.864097808039134,0.929449099347876,0.582624304056822,0.681783564764355,0.888198273281183,0.576350727182906,0.583385388378641,0.955310317204741
"106","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.16297932717844,1.08560991602837,0.83514758976777,0.724658979774181,1.02959085164092,0.647897996142105,0.83098186437752,0.948453301505473
"107","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.9830976089308,1.1131742667897,0.600343013326654,0.797549363285478,1.0238209798546,0.610486438318316,0.59995427324702,1.03002175562805
"108","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.07845385449091,1.03913569568598,0.924334501394733,0.831274889177902,1.11510947247971,0.725902643194707,0.921208011057473,1.08488989919799
"109","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.80774756354661,0.805920625609218,0.82238264939455,0.813282398169404,0.842832152458627,0.676958431497108,0.818430046121776,1.04421171942766
"110","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.973450227204247,1.0498694598895,0.72414689862387,0.825842734192202,1.16929532495606,0.755590657734205,0.728998832941306,1.03255270576464
"111","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.19894469845369,1.0863974580404,0.939966227344573,0.783426225067465,1.10727599171803,0.710398823119937,0.939551622014549,1.06834049020272
"112","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.0653490424665,1.07053760066294,0.79761817442504,0.793402486750752,1.11624135021223,0.705127928926046,0.800142952469557,0.983977547303188
"113","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.983301508669449,1.07093886003351,0.742299418922143,0.827722147555,0.995080804095931,0.740833014892468,0.740251564998882,1.03692865954359
"114","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.73294362032948,0.90270215993497,0.561017132435984,0.793668883351378,0.960419353466222,0.709679895896124,0.560178983773393,1.00824616677772
"115","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.768702868965208,0.886898521929878,0.615818342239745,0.75424799773422,0.905125102973168,0.611461410065363,0.616589495743264,0.95759470293673
"116","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.991751939369368,0.981024790895094,0.74818330727655,0.740642871568452,1.03658340495925,0.624818282111206,0.748596492459343,0.997354945648491
"117","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.13113834374803,1.15096087533024,0.758970754665101,0.777374326602065,1.10573607804964,0.638284448506919,0.757163136757331,1.00343726360152
"118","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.22353717634115,1.17778272533981,0.81931570569519,0.809823628986299,1.09847307672161,0.661180560965646,0.819295958039667,1.00195728168405
"119","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.16506411320539,1.03921563390972,0.897826975357591,0.712790917196119,0.963120799185154,0.632444099813126,0.897264698361844,0.956766970943862
"120","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.859730012806831,0.903375990808239,0.658600717024403,0.715099535686527,0.95227589269842,0.604125927685576,0.661293686176576,0.973839410934749
"121","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.802821274001588,0.908821457846721,0.564281239561801,0.718343130228174,0.844151118629618,0.593766595333948,0.564328345263637,0.942752319434092
"122","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.970722854368782,0.936444308778752,0.833152852296791,0.789032671184381,0.996546248937209,0.712619144351605,0.832629205806266,0.998159203184219
"123","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.943028996447685,1.04707524876128,0.531216307451697,0.766754238313384,1.03644900170821,0.602889011096528,0.532757630107715,1.05185245831896
"124","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.951130975438619,1.04587475028814,0.703604234598285,0.878974823076233,1.0641973673072,0.735650204662077,0.701638479317645,1.12715478713202
"125","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.926372068139657,0.919918483680513,0.725132269800866,0.718577996753234,0.935669311334541,0.643763592286655,0.727941537708742,0.961806022209508
"126","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.0891529373684,1.08361683710388,0.788366656738953,0.766783638476908,1.04210139275746,0.659415450425499,0.787328404109028,1.00040937471603
"127","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.11219735999691,1.06175035928512,0.863421731427889,0.782101430667662,1.05237576106931,0.710172582709526,0.863998320580163,0.984339706977401
"128","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.02555511701602,1.03901031279051,0.731206017439397,0.740213953079201,1.05679396296432,0.669997164509501,0.73055398550664,0.974820894092476
"129","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.974699311449926,0.964133149495276,0.793507153032792,0.776213483889589,0.979388819079755,0.613207125420443,0.79386354250412,0.920537133585645
