"","n","sig1","sig2","sig3","sig4","sig5","sig6","sig7","sig8","sig9","sig_y","basemu1","basemu2","basemu3","alphas1","alphas2","alphas3","alphas4","betas1","betas2","betas3","betas4","tau","gammas1","gammas2","gammas3","sens","spec","outcome_model","tau1hat","tau1tilde","psi1","psi2","tau1mime","tau1mimeunc","tau1naive","tau1oracle","var1hat","var1tilde","var1oracle","var1naive","var1mime","var1mimeunc"
"335","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",1.11230400113425,1.00980689145939,0.859676167183949,0.995935278167298,0.956254098698472,0.77829054736827,0.86094400951075,0.979478894479609,0.0191707903746151,0.00778522956802155,0.00287178066414994,0.00219264101356502,0.00532448727673059,0.00286857760076843
"336","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",0.991668912405428,1.06187254516262,0.851576120275803,0.745773288894949,1.01536033055039,0.818902331632996,0.853160639014121,0.943764085781486,0.0170930210600329,0.0083444460592206,0.00195067367232713,0.00201664617260241,0.00380770082424616,0.00281166035266186
"337","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",0.956285436752206,0.927960140395969,0.897681130746927,0.936086260681008,0.942923481562844,0.782524892129677,0.897629959734222,1.02441028241047,0.0189506640943495,0.00658839090826145,0.00193906150657078,0.00194482341693413,0.00569547641001823,0.00400867394700506
"338","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",0.864656387057409,0.868101196488097,0.869761894755264,0.860472466586748,0.962312843295221,0.819771528764311,0.869741150644726,0.975908967218463,0.0283734980755688,0.0102512150070775,0.0020328203787432,0.00225640161434466,0.00457907578823328,0.00301161117885068
"339","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",0.955869990619209,0.86679805701145,0.81898053686352,0.89557076453952,0.921766899443495,0.747131791016241,0.819537866555556,0.941773973051518,0.0173555461706779,0.00788940984476843,0.0019267984939178,0.00188902310499044,0.00763735472809457,0.0054450468467317
"340","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",1.05119397445096,0.976903299433987,0.879212422892998,0.972406025810118,0.94142149979388,0.84318864324235,0.879357458034441,0.966114328214327,0.0178065059875267,0.00708645544870061,0.00247871731587641,0.00207846895858634,0.00576001059597676,0.0037952852325109
"341","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",0.979428915878564,0.96981239305592,0.912937401896014,0.922557863311448,0.952621211416857,0.868167506709056,0.912990653154382,0.970590247179631,0.0153117250099956,0.00654910500000871,0.00234184397401402,0.00192902410056352,0.00299466198169974,0.00330630740608084
"342","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",0.982988583761552,0.869048923431581,0.879988173230837,1.00236754505498,0.980351388944345,0.831406529933186,0.880323346631878,0.971410954760417,0.0238909211643067,0.00573430972971535,0.00214116369988216,0.00186690215831667,0.00875180429870224,0.00295114812375339
"343","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",1.14406598249752,1.07245391801566,0.921901317144843,1.02417565156183,1.05747261971233,0.824085936671578,0.92223640896487,0.974164014944868,0.0199669311524115,0.00813904663008743,0.00279601385407638,0.00252151770029331,0.0106865707453773,0.00482149566594968
"344","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",1.25037601611921,1.03851246883335,0.836621278531673,1.12279751573956,1.00800511972624,0.808716176058708,0.837148219675273,0.950611293230891,0.0174511773875418,0.00808456489583343,0.00259787413164581,0.00210968694101351,0.0262716524396088,0.00311061388115908
"345","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",0.914587993401149,1.01268934044137,0.952455349691493,0.734726140993339,1.15906865162995,0.85945026286991,0.951266197375529,1.00759491058396,0.0163765958048761,0.0109744406305159,0.00243187072256453,0.00322771747961089,0.00568983723713201,0.00624394549779631
"346","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",1.0091602052696,1.01008666792969,0.830951768565829,0.791756999537088,0.938481505975942,0.707930652835958,0.830856086970161,0.940427329050913,0.0220808388802419,0.0107635899776649,0.00218893411180747,0.0021401498512942,0.00761266506463769,0.0080663699179204
"347","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",1.2210108265096,1.1137772737713,0.985382148941913,1.1341494738927,1.03903821353977,0.928804429619606,0.985081098204195,1.01538913357756,0.0179611166545464,0.00736104872276294,0.00186252605412793,0.00234363194380536,0.00417455112551411,0.00288239114236817
"348","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",0.91137156734954,1.06506048941652,0.937953055719542,0.734338887331807,1.03524740345431,0.832064156244737,0.937689781881433,1.02714962753637,0.0238739800449656,0.0118772825692973,0.00246905478074561,0.00204725084435763,0.00383114250632298,0.0035760769055084
"349","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.95","0.95","normal",1.15422237100556,0.978921132651773,0.891885586929089,1.12617022602718,0.955263437532295,0.838818944581402,0.894285202706151,1.01814101713882,0.0203720399777756,0.00868001908734024,0.00260706080439199,0.00242289543320763,0.0070326971932669,0.0041479307340259
