"","n","rho","sig1","sig2","sig3","sig4","sig5","sig6","sig7","sig8","sig9","sig_y","basemu1","basemu2","basemu3","alphas1","alphas2","alphas3","alphas4","betas1","betas2","betas3","betas4","tau","gammas1","gammas2","gammas3","etas1","etas2","etas3","sens","spec","outcome_model","error_systematic","tau1hat","tau1tilde","psi1","psi2","tau1mime","tau1mimeunc","tau1naive","tau1oracle","tau1cvgen","var1hat","var1tilde","var1oracle","var1naive","var1mime","var1mimeunc","var1cvgen","cilowmime","cihimime","cilowtilde","cihitilde","cilownaive","cihinaive","ciloworacle","cihioracle","cilowcvgen","cihicvgen","cicovmime","cicovtilde","cicovoracle","cicovcvgen"
"1","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.791671284521476,0.897947256685527,0.688561940680509,0.553627333236666,0.891809028134567,0.663875749138295,0.689265779761239,0.978530579162127,0.940195355079913,0.00506728761529237,0.00365541408121355,0.00122659301859979,0.00108272423871835,0.00173910086777878,0.00168167013383286,0.00339676807298026,0.810072072639155,0.973545983629979,0.779445616467385,1.01644889690367,0.624772420138248,0.75375913938423,0.909885989133102,1.04717516919115,0.825963029404731,1.0544276807551,0,1,1,1
"2","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.813838317282438,0.872604750794591,0.74720129488584,0.666872510618909,0.9188438691304,0.725947413159738,0.747719087782084,0.981653388862012,0.972223009602857,0.00483545267157631,0.00334610799676042,0.00144684696222657,0.00115273263166941,0.00236905907988968,0.00193424653603009,0.00332074351560362,0.823444826361072,1.01424291189973,0.759227467001254,0.985982034587928,0.681173331510018,0.81426484405415,0.907100003358136,1.05620677436589,0.85927625980658,1.08516975939913,1,0,1,1
"3","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.813930623105433,0.910870429472402,0.707015792922487,0.560384617438841,0.974906742037668,0.736346220495578,0.706911567219671,1.00718728683181,0.989239672598702,0.0035184696281852,0.00236255813524404,0.00130718365082242,0.00111354384018824,0.00302133136967042,0.00226532806373355,0.00291719635951618,0.867172130191122,1.08264135388421,0.815602369072531,1.00613848987227,0.641506750757371,0.772316383681971,0.93632349697409,1.07805107668953,0.883377963115445,1.09510138208196,1,1,1,1
"4","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.815187636420593,0.978849633392064,0.747543055462914,0.517107601466988,0.991283796550589,0.711586841490453,0.74872619599514,1.03443504799973,0.993974645186891,0.00428875890903653,0.003361309440875,0.00137434801751903,0.00111019414946879,0.00250741547027279,0.00244957527217546,0.00303434095236415,0.893138560952522,1.08942903214866,0.865215103657192,1.09248416312694,0.683419826898402,0.814032565091877,0.961773535876044,1.10709656012342,0.886008334688652,1.10194095568513,1,1,1,1
"5","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.757519669407501,0.890908819857916,0.758074894347684,0.573780993087941,0.91740217275225,0.663104710233071,0.758078441106477,0.994923284268366,0.963786335869183,0.00421293386573032,0.00294858204980063,0.00136204075453133,0.0010950309377063,0.00217523069426665,0.00182832697519152,0.00329079480791063,0.825989010488303,1.0088153350162,0.78447915856693,0.997338481148903,0.693219587814945,0.822937294398009,0.922587845079766,1.06725872345697,0.851350054651467,1.0762226170869,1,0,1,1
"6","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.785619305334306,0.896557659319394,0.727727423093359,0.580384712150498,0.932470703515509,0.675335710568773,0.727678209892965,0.976551428671122,0.962667820708166,0.00420235891819709,0.00275875430737147,0.00127127884326967,0.00109880957877497,0.00256271270839637,0.00235222444930032,0.00337700072446446,0.83324914768929,1.03169225934173,0.793610922862146,0.999504395776643,0.662707548223085,0.792648871562844,0.906667633666094,1.04643522367615,0.848768365120781,1.07656727629555,1,0,1,1
"7","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.741007897671614,0.821673102174549,0.675547410075053,0.561939872371067,0.869488359165245,0.647956334266516,0.674747216287469,0.939549747418208,0.935946357251042,0.00524087735970434,0.00384721944072538,0.00117518526097378,0.00114281916531345,0.0018397819961891,0.00174387115908646,0.00342514960257176,0.785418706397078,0.953558011933411,0.700102224891005,0.943243979458094,0.608488223648974,0.741006208925965,0.872359036017324,1.00674045881909,0.821237792996931,1.05065492150515,0,0,1,1
"8","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.816404551500963,0.907217710985565,0.707947470698768,0.584903079053338,0.952243026147387,0.693841736648854,0.707877937654232,1.00675865429626,0.939141579551117,0.00586823781058174,0.00442038414081897,0.00152565815495607,0.00111324888054384,0.00278472694080914,0.00262466313666536,0.00291622540266799,0.848812822551858,1.05567322974291,0.776905210758725,1.0375302112124,0.642481784101464,0.773274091207,0.930201692705038,1.08331561588747,0.833297488989153,1.04498567011308,1,1,1,1
"9","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.778837224479966,0.952582363992756,0.726375155939046,0.508335422674448,1.00730928370517,0.694534724610953,0.726514047236054,0.99106644276305,0.999225604243637,0.00604107846098092,0.00448128087351843,0.00152731381864791,0.00107509851595435,0.00286119598969321,0.00303791406665878,0.0034808615175212,0.902468592587616,1.11214997482271,0.821375319198246,1.08378940878727,0.662248205151085,0.790779889321024,0.914467952140077,1.06766493338602,0.883587904483959,1.11486330400332,1,1,1,1
"10","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.821559711925687,0.91816301299691,0.718278317033264,0.585813374741856,0.94323107138812,0.678565487659512,0.718055831526646,1.01750613925332,0.999668754633962,0.00458763887012048,0.00315885479277404,0.00190403342364907,0.00114723892250524,0.00199286551565974,0.00206668582699532,0.00323549200982933,0.85573368762747,1.03072845514877,0.808003780193115,1.02832224580071,0.651668836981809,0.784442826071482,0.93198108561235,1.10303119289428,0.88818123916716,1.11115627010076,1,1,1,1
