"","n1","n2","sig11","sig12","sig13","sig14","sig15","sig16","sig17","sig18","sig19","sig21","sig22","sig23","sig24","sig25","sig26","sig27","sig28","sig29","sig_y1","sig_y2","basemu1","basemu2","basemu3","shift","alphas1","alphas2","alphas3","alphas4","betas1","betas2","betas3","betas4","tau1","tau2","gammas1","gammas2","gammas3","sens","spec","outcome_model","tau1hat","tau1tilde","psi1","psi2","tau1mime","tau1mimeunc","tau1naive","tau1oracle"
"11","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.04359892178197,1.14573637793693,0.619059512472013,0.774446058286712,1.170900536067,0.610296218112169,0.618653303020928,1.06512040214328
"12","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.10006334279325,1.03884569129716,0.741175312537953,0.65848586610584,0.988942755494933,0.55755339415046,0.741274031234995,0.957066370039007
"13","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.929024717070242,0.830033387818023,0.802645571812872,0.672038543050459,0.917042728478183,0.591446466558752,0.803552168158242,0.960527345093833
"14","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.09354713875853,1.00014214453601,0.803038732466804,0.668328460808925,0.99666485146848,0.528691691272131,0.804058936228332,0.904627146277322
"15","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.02536133908305,0.981519191578516,0.780375341142207,0.662346728240984,0.899214636857951,0.596188122486521,0.781267303139737,0.962564589938189
"16","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.0843643486539,1.08238381997552,0.749119291941402,0.746246591957981,1.0426218327377,0.589403752798975,0.748963336038234,1.03894794072491
"17","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.12451656897525,0.927413880307023,0.946343023945516,0.658983997869523,0.972061200955467,0.555657173666008,0.947314911480352,0.911110070663764
"18","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.03048131759319,1.1255220230209,0.684697770948231,0.828425499352435,1.09885616522616,0.691072780476966,0.686465884306243,1.09846841622476
"19","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.12182830745732,1.12441092583382,0.780337176977892,0.782755597262431,1.18396464990281,0.629637649895998,0.780062178717177,1.02988703701197
"20","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.932389085288345,0.9016066875992,0.682301448495889,0.630571001745641,0.910930973761046,0.494358138919316,0.682935788174148,0.939068379891524
"21","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.869978500090857,0.982688718436181,0.606104376009108,0.765551910243964,1.01402607670981,0.594320625376157,0.608894822336673,1.03695348059608
"22","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.11314221263682,1.07066377011361,0.762384312886196,0.689559120672784,1.08981027088275,0.569294795649364,0.76258257791486,1.01828725757323
"23","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.831055587770677,0.935117919188298,0.455146320806861,0.642749603555508,0.95015994401064,0.490517340581318,0.453357200936767,0.932655820061983
"24","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.979743239151139,1.00137505394842,0.627368168179115,0.66226881921722,0.979547057212464,0.483687061883168,0.627121296156598,0.925275959290069
"25","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.705587051464587,0.804084383315289,0.523829463714774,0.708466626822341,0.821651713786962,0.5194402794991,0.522704849275027,0.959149095005241
"26","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.01595790514694,1.01690202490663,0.738372694016336,0.729559119865779,0.983363367284166,0.634787723897622,0.73392939524328,0.995713465776468
"27","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.07713969516881,0.977080751926911,0.880445559449483,0.690200750964564,1.02811875993536,0.571341932008181,0.882326161644064,0.923663835348062
"28","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.20714186072426,1.18641656154766,0.779289516128653,0.72984525897599,1.12327930421091,0.578412114047689,0.778986794771048,1.02802853287746
"29","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.03269002824502,0.88311688648438,0.954777305592104,0.720831094684556,1.00522495585963,0.670672411738954,0.953738555508049,0.967150968024783
"30","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.944230782570482,1.01397784646432,0.623656130847854,0.738854391219276,0.976609697021481,0.672433904316432,0.622099597085611,1.08193143163752
"31","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.927126212219981,0.969073112916386,0.658275337185979,0.723184375244125,0.931448276740687,0.592100860804903,0.656713113009515,1.00583985186557
"32","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.31487084577659,1.0087340289,1.09620612622834,0.687387264825787,1.04186120192122,0.610156976903698,1.09564530506013,0.960271816368176
"33","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.14907733295082,1.04610010145041,0.794427332100335,0.658092933055287,1.04342674535093,0.575541515715776,0.79495605678434,0.989030677206424
"34","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.13404849057014,1.05745001250614,0.852502061697753,0.696757037497638,1.01051627052982,0.53662788544107,0.850824919239593,1.00435335210883
"35","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.02646920900475,0.96356967125268,0.759391421383196,0.641290476592876,1.0157085519213,0.547346349121697,0.756149159396205,1.02355799334948
"36","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.942074589684732,1.03920866964318,0.50998900798547,0.652868855311034,0.873748396684232,0.466881395806214,0.507718255226664,0.956151908757011
"37","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.00850698946814,0.935840466286605,0.743784340771757,0.605471956455915,1.09052985224406,0.486228065517773,0.72258559467527,0.959522217647979
"38","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.07454706628942,0.983783499030893,0.806582196211268,0.726022586639448,1.0069090772891,0.612933698137885,0.801324152189877,0.957491636210923
"39","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.900982014890299,0.999359313493704,0.535334562396286,0.715327500691562,1.05153169159327,0.484022826236206,0.535126274142915,1.02113258665772
"40","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.74372515178803,0.85464134844008,0.53323092889565,0.717760803664963,0.91176520152861,0.566346375349837,0.531270978802208,0.99525119047491
"41","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.01877390770706,1.0920253118181,0.528315864219798,0.751688335441426,1.09419568396755,0.607637776649828,0.532645254030428,1.03027263026288
"42","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.23431566406282,1.15770178119735,0.898187512911083,0.792365755841814,1.1522962961838,0.63443602393493,0.898313019407051,1.04560613596349
"43","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.695789461120593,0.890118624448629,0.48778838348837,0.741508483422194,0.90597552233214,0.58545521481887,0.492581600041817,1.02810254844234
"44","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.19970798384074,1.19701477781609,0.706462894742017,0.696267474280545,1.05953523389041,0.550869987366884,0.704967589269045,1.02830308530001
"45","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.04862635985327,1.049517815241,0.687105317374283,0.691240443015595,0.984313444811472,0.59120217797772,0.687229257192541,0.957828430886254
"46","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.884453673807446,0.989362457522534,0.586048542262899,0.724944770393539,0.990177037570612,0.61606184147833,0.586589119817898,1.04658106191768
"47","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.813057744236942,0.837238791887677,0.681690308890135,0.701847577775463,0.913754647644818,0.61264626048933,0.682079846771294,1.01608264312928
"48","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.927218174599041,0.984232503077752,0.640167148089153,0.722422827443901,0.999855575338493,0.572263464206004,0.645530060452373,1.0171329720442
"49","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.07537237846705,1.00363072852718,0.84001415225347,0.723626916393204,0.991113881487772,0.620157192065279,0.840597256643215,1.03307151398158
"50","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.03679829956572,0.915613350362796,0.889555793717635,0.684940121345256,1.02399656459376,0.542450825751803,0.889573270053672,1.01160898351735
"51","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.10452607702351,0.987625187158353,0.836879599013898,0.671782760966701,0.981853777835308,0.59539566035121,0.83657589287163,0.99926985085061
"52","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.15229345493925,1.11122720652849,0.820819790217674,0.762272148557917,1.16989791818806,0.64411836661397,0.820417975602189,1.07558660855645
"53","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.06667298131556,1.03316768471376,0.782418911769471,0.719526945689243,1.13279572621379,0.611740275626162,0.782779033800459,1.02664247824337
"54","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.7507285443559,0.891365043167424,0.623479969536749,0.762977257508841,1.02294382024946,0.633932791834125,0.624251129990858,0.970851012343512
"55","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.99174944040465,0.946248583067174,0.773614611500623,0.695791734665541,0.93387118746228,0.502472688644063,0.773329935172556,0.976511364434585
"56","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.984501784002701,1.06365017983154,0.642066763450497,0.786922310457993,1.15405005501934,0.607177098868373,0.641097088022023,1.03264907422692
"57","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.06243725694752,0.98986309091882,0.76049455495598,0.656992873792255,0.937267874080349,0.553092406838157,0.7603402041112,1.00605145054434
"58","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.929305263956264,0.891326459173977,0.71007223649507,0.635296679230177,0.93821138908304,0.5360795975313,0.70976431560662,0.967351276227065
"59","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.10893986881345,1.26205636174518,0.444464456856566,0.663738435404496,1.15984599420541,0.519894333979442,0.44359316219958,1.00293810943807
"60","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.1168475663853,0.959271528377269,0.976379527928636,0.663617221131701,0.963301061181171,0.557070434511242,0.974812089642813,0.900975986952243
"61","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.0250670847153,0.968519367602403,0.770552093031745,0.675315745128285,1.00824666728884,0.565979501200952,0.770561447928105,1.00233507698748
"62","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.15232509306822,1.16592361990733,0.791476027818056,0.79207816698355,1.16262001859766,0.680995596400195,0.79097121188228,1.09161644590213
"63","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.707561824356195,0.854189193050249,0.499439135308795,0.67448358174653,0.992838955678481,0.518598616945198,0.499095533473655,1.03814033589171
"64","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.11172773539663,1.05247086474528,0.814194378487178,0.701761018238934,1.00103945582116,0.579347543223211,0.815589937505117,1.00929707153931
"65","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.620920981795959,0.809316330769359,0.412311681492153,0.72111186107733,0.825662853002773,0.607833687553751,0.409777955219224,1.01255889609317
"66","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.974349521646011,0.915128701563245,0.81109505928448,0.726627033223722,0.972291972454234,0.630681698484019,0.810435633832809,1.02494717896221
