"","n","rho","sig1","sig2","sig3","sig4","sig5","sig6","sig7","sig8","sig9","sig_y","basemu1","basemu2","basemu3","alphas1","alphas2","alphas3","alphas4","betas1","betas2","betas3","betas4","tau","gammas1","gammas2","gammas3","etas1","etas2","etas3","sens","spec","outcome_model","error_systematic","tau1hat","tau1tilde","psi1","psi2","tau1mime","tau1mimeunc","tau1naive","tau1oracle","tau1cvgen","var1hat","var1tilde","var1oracle","var1naive","var1mime","var1mimeunc","var1cvgen","cilowmime","cihimime","cilowtilde","cihitilde","cilownaive","cihinaive","ciloworacle","cihioracle","cilowcvgen","cihicvgen","cicovmime","cicovtilde","cicovoracle","cicovcvgen"
"1","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.791613504453235,0.874069553995764,0.699608873883936,0.608008839618822,0.864482194983164,0.654733590923239,0.69960539640599,0.940029920376332,0.949098699615423,0.00781258764708123,0.00585093320142788,0.00139646166491366,0.00106550234138429,0.00247808392964518,0.00177194455105832,0.00343434458640937,0.766912695527008,0.962051694439321,0.724146423736937,1.02399268425459,0.635627011035133,0.763583781776847,0.86678616888904,1.01327367186363,0.834236268145642,1.06396113108521,0,1,1,1
"2","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.67282930764162,0.821452346016034,0.657703884154404,0.430835141758328,0.9125449209867,0.61768209086031,0.657777541868429,0.965261985173814,0.902495451995105,0.00353235239569095,0.00239515708622341,0.00129684878137856,0.0011021324829434,0.00225683158287151,0.0022420984286486,0.00277257312400953,0.819432922786902,1.0056569191865,0.725529275472833,0.917375416559235,0.592708715642076,0.722846368094782,0.894678883240392,1.03584508710724,0.799291203472115,1.00569970051809,1,0,1,1
"3","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.84710568272047,0.994628353895896,0.754669938492246,0.566303069779326,1.04074417178704,0.725227532084775,0.754923179825544,1.03150304695259,1.05116657613517,0.00462232428432991,0.00300378035659536,0.00105431090016267,0.00106339408803588,0.00219690467784487,0.00246655037895459,0.00314363226256555,0.948876718298824,1.13261162527525,0.887207114758113,1.10204959303368,0.691008121125746,0.818838238525342,0.967861545131335,1.09514454877385,0.941273092707482,1.16106005956286,1,1,1,1
"4","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.852265761251651,0.931393011050307,0.733795521602353,0.629909831459196,0.960768117859106,0.738862919148293,0.73366538269295,1.00327425024793,1.00111605634897,0.00389180823666337,0.00272636962637622,0.00128732486240875,0.0011258033886163,0.00225919490647987,0.00231103682456312,0.00292530827255127,0.867607379601334,1.05392885611688,0.829052297955826,1.03373372414479,0.667901514971318,0.799429250414583,0.932950803294379,1.07359769720149,0.89510726303524,1.1071248496627,1,1,1,1
"5","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.86770601950668,1.06744473336828,0.756525208584644,0.494998102260747,1.07519006542899,0.769190435812036,0.757017727320905,1.03271031434284,1.08762294842695,0.00570132327096805,0.00407767718839027,0.00167752061428086,0.00111084600230541,0.00295695348095789,0.00240977176563392,0.00320622831799442,0.968609426978811,1.18177070387917,0.942285615894078,1.19260385084247,0.691692188651434,0.822343265990375,0.952433523227216,1.11298710545846,0.976640757484405,1.19860513936949,1,1,1,1
"6","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.888705713037417,0.970152874208483,0.72572595590663,0.632539026039156,0.960450040268773,0.706664099451869,0.72569555784928,1.03237777090584,1.0773958123759,0.00589918443906461,0.00443272585127198,0.00180146689319017,0.00113267763008325,0.00263018203159303,0.00192025870994756,0.00317355239642452,0.859930851590353,1.06096922894719,0.839658584562359,1.10064716385461,0.659731216090056,0.791659899608505,0.949188136834762,1.11556740497691,0.966980601077345,1.18781102367445,1,1,1,1
"7","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.860754932677076,0.915837651264186,0.745792488616545,0.672200214488791,0.960462276285208,0.709023291792136,0.745860959805952,0.990556598544878,1.02886611351113,0.00371844394268361,0.00233629144964104,0.00121240254143184,0.00110797743026456,0.0024942313355307,0.00297661598429671,0.00300233856946689,0.862575407408046,1.05834914516237,0.821100661482259,1.01057464104611,0.680619821740278,0.811102097871626,0.92231023891182,1.05880295817793,0.92147065807439,1.13626156894786,1,1,1,1
"8","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.845498561482086,0.915699526302898,0.726238326965864,0.627286048684109,0.956267194627885,0.680900512048826,0.726354675883812,0.994877969569874,1.02837712577542,0.00380719777738411,0.00249159302209027,0.00116701489201552,0.00104873463965255,0.00169263653993612,0.00161921914426271,0.00282009591176089,0.875629532634133,1.03690485662164,0.817864441830803,1.01353461077499,0.662881697446612,0.789827654321011,0.927921234216612,1.06183470492314,0.924292158298739,1.13246209325209,1,1,1,1
"9","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.858487486208992,0.94056757811275,0.741690902760804,0.623676574735596,0.984014082573899,0.686372470078736,0.741602852269935,1.02030097922718,1.04925474180632,0.00505082682209814,0.00351495073932402,0.00129058525810064,0.00124021765286111,0.0025602315340153,0.00260960628032316,0.00325035230456657,0.884840570681493,1.08318759446631,0.824365018931865,1.05677013729364,0.67257807313062,0.81062763140925,0.949888534819115,1.09071342363525,0.937511494076432,1.16099798953621,1,1,1,1
"10","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.81384967522777,0.94128592045231,0.736720844563488,0.571847319605651,0.908006327259454,0.69327678547456,0.736453001243663,0.986186285644078,0.97892734703886,0.00518950131335883,0.00366611753020725,0.00136317761582065,0.00106404176565693,0.0029950579001018,0.00271641564186114,0.0029549482448648,0.800741167822519,1.01527148669639,0.82261091422082,1.0599609266838,0.672518481249002,0.800387521238323,0.913820664462908,1.05855190682525,0.872382853152632,1.08547184092509,1,1,1,1
