"","n1","n2","sig11","sig12","sig13","sig14","sig15","sig16","sig17","sig18","sig19","sig21","sig22","sig23","sig24","sig25","sig26","sig27","sig28","sig29","sig_y1","sig_y2","basemu1","basemu2","basemu3","shift","alphas1","alphas2","alphas3","alphas4","betas1","betas2","betas3","betas4","tau1","tau2","gammas1","gammas2","gammas3","sens","spec","outcome_model","tau1hat","tau1tilde","psi1","psi2","tau1mime","tau1mimeunc","tau1naive","tau1oracle"
"11","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.967431202784889,0.937373962392156,0.75977618469676,0.710984473070038,0.943463173739263,0.561207786688896,0.758820888150439,0.92869957986729
"12","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.12000401243809,1.08588873346852,0.833136698569114,0.691663502098987,0.976405639889491,0.545141383519706,0.832643561484665,0.957966788378412
"13","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.716284671011449,0.988424530364951,0.302400695837383,0.748243634887069,1.01199096503592,0.542170912657901,0.30307721303266,1.04464569171451
"14","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.07369464786087,0.844274243119745,0.88808482210802,0.631032803641959,0.874116184216364,0.557419529852563,0.887301704797963,0.957064891404357
"15","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.965146362622454,0.918258054102127,0.728313308677575,0.666296514279258,0.973603811287316,0.55545710572834,0.72653841672913,0.92660906222871
"16","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.857423865804389,0.935188304722456,0.620348369592197,0.742035079222371,0.996629850248002,0.642177640385311,0.620889805961489,1.05977024495833
"17","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.03876202007882,0.92701425359569,0.879880485840581,0.616161696034136,0.85772366796976,0.536994054804718,0.879135461921869,0.917965663385937
"18","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.16860400605981,1.01652638807628,0.941286862613903,0.730875695627599,1.03551997872904,0.641663924102301,0.941402231559022,1.06544690985865
"19","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.18538201175733,1.2476279510108,0.791633571900021,0.777732762100417,1.17881982571847,0.712598516253339,0.787449638250594,1.04323548502574
"20","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.1561986827947,1.20808174923138,0.677372624510341,0.772199206812376,1.16634011613853,0.62714878059512,0.678699121714048,1.02284787387483
"21","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.05936373365708,1.00354333064529,0.832951215620991,0.719567323078988,1.0000445683143,0.626197022260047,0.834165190873887,0.982791932314806
"22","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.99182383108789,0.853442880567269,0.840567682767997,0.636860980491484,0.859656764296277,0.515709362674308,0.838318682969388,0.935844571141185
"23","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.840558457408397,0.988306018693411,0.483859510084547,0.744826572537312,1.04913317028911,0.557710810854069,0.484392707116478,1.03479322567372
"24","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.08634548469147,1.01160062822023,0.835913550455987,0.697042755475983,0.936380863788373,0.569267834798845,0.836270272826208,0.970421267264107
"25","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.18482321649976,1.11554260722058,0.85465453534355,0.66431277413968,0.981805018732288,0.536240838362049,0.847571437487845,0.946224909322444
"26","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.03545445519967,0.817469308798233,1.00582652309487,0.694073572432971,0.790591367768533,0.591322209952592,1.00507766640219,0.999409411451359
"27","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.874818907311619,0.92218130265009,0.603541239224919,0.696356310952222,1.02122319730289,0.567829289160505,0.601576916370463,1.01660645149384
"28","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.878725682059519,0.897695531644521,0.608064576494471,0.626181581860947,0.872304168522306,0.526380008256092,0.607618536649381,0.97133301319249
"29","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.75518650446243,0.908232634542605,0.425718690683439,0.764475657103363,1.02296462134617,0.514614112976062,0.426012395242646,1.04496528437104
"30","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.920993971232045,0.844751126298313,0.789612619457828,0.680586071977947,0.837669644511588,0.527401479370765,0.792407980188628,0.942407478175722
"31","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.0888843402126,1.0443377962991,0.823097232606511,0.751064655450074,1.02161097048184,0.597182079245682,0.823740117574278,1.02270843353894
"32","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.05287642462236,0.964609077572313,0.843325530629097,0.70071535384589,0.971690837057901,0.614208762483194,0.845547964442711,0.895703311738603
"33","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.99367434872718,1.03052904894172,0.671432987542311,0.738023945574605,0.936484696483894,0.603847099857896,0.673176877124677,0.994487886744656
"34","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.761025108232123,0.853654330560195,0.535784715621332,0.774917079867135,0.981749135394054,0.598817291914103,0.540051710126005,1.03105576802436
"35","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.28791239908958,1.20320297296188,0.965483563853869,0.720510524580188,1.0433428531625,0.655745366611401,0.965052715176288,1.02723890514036
"36","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.05140372947038,1.00354298601116,0.795999471656649,0.737398431683726,0.904927970161148,0.594959936024854,0.797178124600744,1.0888855891777
"37","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.826311944384459,0.82121828882928,0.660364724068528,0.662711135921385,0.827681293740384,0.499994874649381,0.660027923477332,0.948696435918897
"38","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.02163631976454,0.949531506243443,0.80020471873698,0.697547014527236,0.925806822621608,0.541937590608578,0.802280677681628,0.92328159618539
"39","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.867456605162771,0.875933374139839,0.723913826360571,0.7388561740658,0.952010848598938,0.627759963183861,0.718736036213348,1.01598450290798
"40","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.991608359136111,1.01824065473471,0.515436508417457,0.665744826771554,1.16353698867723,0.53714692563059,0.523115997150713,0.910074151555086
"41","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.750382849413629,0.709235968618112,0.731638025697064,0.688439117539716,0.838590545749125,0.53195145693872,0.735398280739155,0.991424800880653
"42","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.990362695145479,1.01926653368554,0.660042402310412,0.707337649876456,1.04453955992182,0.561022709013848,0.660501613136073,0.970241534913108
"43","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.927987312922071,1.00632685883882,0.675211767022438,0.776340700355077,1.04723584156692,0.612625733351906,0.672164368112157,1.03424976955937
"44","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.876143148382851,0.884211061581484,0.620902328645292,0.651063914613707,0.980046956147228,0.523547335438733,0.618846343258943,0.96336118604517
"45","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.925468070178993,0.945831652560326,0.71088985339021,0.744915125930857,1.00283142884153,0.608780068168532,0.713021380715601,0.965669835123379
"46","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.88417201139842,0.937297297957265,0.586080420845089,0.683671882837814,0.989919668314597,0.539903635111915,0.588004634923572,1.0109175420372
"47","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.748728946255351,0.836712105099577,0.567257414648544,0.724422840596818,0.927098030399682,0.558374296101054,0.565238359285574,1.01244230743531
"48","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.878795349225062,0.801580723119249,0.721308347326223,0.599048242803919,0.800497158505376,0.511721080630087,0.719649052390846,0.992352039624589
"49","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.859085760273243,0.873740423515228,0.682663959764807,0.712840123167847,0.938745811315805,0.550016831048377,0.68254412118229,0.986619701971126
"50","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.3641465449616,1.21359317923758,0.956469623441028,0.730227708872783,1.07508065642604,0.679950388542746,0.954677166435613,1.04669198731761
"51","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.09473916883486,1.08152154792149,0.840662879089025,0.828659588740164,1.07545278848261,0.68226990223532,0.842252867290636,1.0868691053534
"52","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.942776764847042,0.941974233409144,0.612213959927431,0.615073693264204,0.874740092369158,0.513863821356882,0.611640799638884,0.969948513863048
"53","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.15969598704936,1.06772856598242,0.873994425491502,0.721597303670456,1.12879099139553,0.642633032606149,0.86972901228753,1.022347028048
"54","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.098757092908,1.13466620230406,0.725028380795486,0.778707639081927,1.06953529075313,0.645240631100928,0.725638052395295,1.07202197799482
"55","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.09277549674777,0.976957621899056,0.944533916023389,0.736623101230542,0.993387841408654,0.634685730030034,0.941683396634891,1.06933941719431
"56","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.887462827819266,0.902162587319859,0.668953371662035,0.706160330832685,0.964157285836621,0.5887223228632,0.669664436931115,1.03490013368978
"57","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.982426503094482,1.09209701518679,0.603267885746165,0.777345875860467,1.03199695628561,0.626054317873896,0.604859940992787,1.09398538525948
"58","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.02439913166301,0.974556209586613,0.713603969965108,0.633714027741914,1.00955440309643,0.512857593636864,0.713607301515158,0.959996053670396
"59","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.845936422240442,0.881576426443697,0.652103501639147,0.7442302538894,1.10016827795197,0.566466419144832,0.654374660575181,1.04633106218365
"60","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.852603394551546,0.857931668080133,0.661393649866056,0.668400572049702,0.884510132742376,0.497142891839238,0.663401334848206,0.984523867744315
"61","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.02290172260055,0.99582664639532,0.733640562659447,0.682961419698047,1.00770340804807,0.515365198869708,0.733183624467017,1.00915167822573
"62","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.980293698044579,1.02377703894121,0.56169897885076,0.61417581361385,0.85926973025561,0.496239801159464,0.560944912964236,0.871096671860912
"63","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.05628070727242,1.07696047287515,0.68209348906969,0.716985795153663,1.12293664722988,0.587718355767592,0.679595240676342,0.966102652370254
"64","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.00897205211502,0.996614411166717,0.749101907431324,0.72711081204644,1.00512940862582,0.645783469169182,0.74905878416658,1.01327114760639
"65","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.984624067832499,0.972486955038332,0.773030131287249,0.749795088123603,0.958140595224719,0.631896475410297,0.770312601616026,1.04982145833211
"66","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.984632421459069,0.978890442038451,0.721644209137896,0.715398915216196,1.1321059946711,0.540454043535721,0.723934233778768,1.03627827806188
