"","n","rho","sig1","sig2","sig3","sig4","sig5","sig6","sig7","sig8","sig9","sig_y","basemu1","basemu2","basemu3","alphas1","alphas2","alphas3","alphas4","betas1","betas2","betas3","betas4","tau","gammas1","gammas2","gammas3","etas1","etas2","etas3","sens","spec","outcome_model","error_systematic","tau1hat","tau1tilde","psi1","psi2","tau1mime","tau1mimeunc","tau1naive","tau1oracle","tau1cvgen","var1hat","var1tilde","var1oracle","var1naive","var1mime","var1mimeunc","var1cvgen","cilowmime","cihimime","cilowtilde","cihitilde","cilownaive","cihinaive","ciloworacle","cihioracle","cilowcvgen","cihicvgen","cicovmime","cicovtilde","cicovoracle","cicovcvgen"
"1","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.894864913804552,1.00824370498839,0.781083084563718,0.609546292089506,1.07354139837561,0.714982358153019,0.78197007870732,1.05348593868078,1.07120036508039,0.00406524131066714,0.00282984472378651,0.00124173534747032,0.0011690580218223,0.00189598497901425,0.00172218671422168,0.00296617589276459,0.988197295501529,1.15888550124968,0.903978986646571,1.1125084233302,0.714954757349943,0.848985400064698,0.984418938522659,1.1225529388389,0.964453649394871,1.1779470807659,1,1,1,1
"2","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.894498832606916,0.959802431342717,0.748739473178786,0.668574422491632,1.03169176050647,0.7188157518711,0.748616516772483,1.01649275382105,1.08329609930887,0.00566181860275287,0.00392350343857611,0.0011984163501373,0.00109862918125147,0.00367571788535592,0.0021087270443262,0.00326725324060133,0.912861470477444,1.1505220505355,0.837032195496914,1.08257266718852,0.683651188614336,0.813581844930629,0.948641178668463,1.08434432897364,0.971262711209185,1.19532948740855,1,1,1,1
"3","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.836830795498339,0.930925172981519,0.734916364669081,0.603723323546617,0.932537202267823,0.691359151263339,0.73486883398695,1.02837234080975,0.985929295283822,0.00388791377278959,0.00261426980487069,0.00116011709320922,0.00107035827940259,0.00210701766206661,0.00412641979134868,0.0031758715035529,0.842568768633602,1.02250563590204,0.830710508972746,1.03113983699029,0.670744826266339,0.798992841707561,0.961613777124835,1.09513090449466,0.87547374780861,1.09638484275903,1,1,1,1
"4","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.810571222924816,0.867399799767781,0.688670779634884,0.605875946779197,0.932046592578444,0.635884908804796,0.688683853663445,0.979270334086803,0.970523014366104,0.00357805933416336,0.00235723646011243,0.00113644511119994,0.00109207018097816,0.00257826415359979,0.00309089697605284,0.00280092485526889,0.832524436389639,1.03156874876725,0.772239095770974,0.962560503764587,0.623912742763247,0.753454964563642,0.913196379012313,1.04534428916129,0.866792435827271,1.07425359290494,1,0,1,1
"5","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.867354919908737,0.923292651677917,0.713951666660114,0.650916843338086,0.980570360546065,0.680614296630888,0.71385408391014,0.992141572833676,1.02224575560212,0.00623910870189816,0.00444046447858944,0.00139211664547036,0.00110253989584224,0.00273763870517243,0.00208537361036177,0.00324008208935549,0.878018359835253,1.08312236125688,0.792684503612993,1.05390079974284,0.648773232165041,0.778934935655239,0.919011857223407,1.06527128844395,0.910679186440621,1.13381232476362,1,1,1,1
"6","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.759467132202853,0.867509270066668,0.790355521802282,0.639022777407663,0.954006685050373,0.718250258480861,0.790326674783491,1.01260143390439,0.994636401268365,0.00574792738771774,0.00484193699805111,0.00198340773367841,0.00111287312478661,0.00244959826308656,0.00192618220137329,0.00314665059755127,0.856999588982748,1.051013781118,0.731124574548024,1.00389396558531,0.724941558769368,0.855711790797613,0.925311920503878,1.09989094730491,0.884690173795328,1.1045826287414,1,1,1,1
"7","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.826822312137819,0.936418475529297,0.7702737931688,0.624908893183312,0.99366365320499,0.734274326010204,0.769965673978191,0.993840939851255,0.992765231604011,0.00446624399652411,0.00297634536126978,0.00172193151734968,0.00116066688708894,0.00279864472189862,0.00332095397756822,0.00322381232054684,0.889975304950975,1.097352001459,0.829488927041267,1.04334802401733,0.703191293311345,0.836740054645037,0.912508460994094,1.07517341870842,0.881479125505304,1.10405133770272,1,1,1,1
"8","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.863421130801731,0.922742763574795,0.776053517413731,0.696320719155625,0.954540556111769,0.709863073177545,0.776026472674042,1.01739040336451,1.0380154054311,0.00397327885220103,0.00251691909807258,0.00123906503279705,0.00107265875311148,0.00168057002173087,0.0016611286052351,0.00299652226679036,0.874190834298428,1.03489027792511,0.824411708423558,1.02107381872603,0.71183359249288,0.840219352855204,0.948397706432206,1.08638310029682,0.930724026746225,1.14530678411598,1,1,1,1
"9","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.803261009427916,0.908110618218676,0.696374402854132,0.55320955803413,0.982728397041814,0.674024523409135,0.696243964660515,0.994557386546847,1.03063435247315,0.00447042365095171,0.00316298251230717,0.00119913498145538,0.00112133452971567,0.00211019310613034,0.00198343668621893,0.00312464202962188,0.892692194120376,1.07276459996325,0.797879435610128,1.01834180082722,0.630610751046098,0.761877178274932,0.926685470817593,1.0624293022761,0.921073297252802,1.14019540769349,1,1,1,1
"10","5000","0.3","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","0.2","0.4","-0.6","0.1","-0.2","0.6","0.8","0.95","normal","TRUE",0.88193080546828,0.994202128297527,0.707176556695991,0.56567090371552,0.949554828788095,0.70797549114939,0.709720491573862,1.03000179322834,1.05400787073824,0.00700939477101077,0.00545347600881139,0.00174516755442876,0.0010892108796287,0.00277339541982056,0.00276242230674048,0.00371188726549232,0.846335277128622,1.05277438044757,0.849460726357896,1.13894353023716,0.645034229391065,0.774406753756659,0.948122396081726,1.11188119037496,0.934594361790904,1.17342137968557,1,1,1,1
